cancer,normal,actual,seed,level
0.432,0.568,cancer,11,genus
0.549,0.451,cancer,11,genus
0.43,0.57,normal,11,genus
0.49,0.51,cancer,11,genus
0.399,0.601,normal,11,genus
0.312,0.688,cancer,11,genus
0.465,0.535,cancer,11,genus
0.485,0.515,normal,11,genus
0.565,0.435,cancer,11,genus
0.365,0.635,normal,11,genus
0.541,0.459,cancer,11,genus
0.358,0.642,normal,11,genus
0.446,0.554,normal,11,genus
0.384,0.616,cancer,11,genus
0.345,0.655,normal,11,genus
0.52,0.48,cancer,11,genus
0.327,0.673,normal,11,genus
0.41,0.59,normal,11,genus
0.459,0.541,normal,11,genus
0.47,0.53,normal,11,genus
0.365,0.635,cancer,11,genus
0.636,0.364,cancer,11,genus
0.529,0.471,cancer,11,genus
0.415,0.585,normal,11,genus
0.457,0.543,normal,11,genus
0.555,0.445,normal,11,genus
0.391,0.609,normal,11,genus
0.37,0.63,normal,11,genus
0.546,0.454,normal,11,genus
0.389,0.611,normal,11,genus
0.668,0.332,cancer,11,genus
0.336,0.664,normal,11,genus
0.464,0.536,cancer,11,genus
0.507,0.493,normal,11,genus
0.461,0.539,normal,11,genus
0.441,0.559,normal,11,genus
0.459,0.541,normal,11,genus
0.51,0.49,normal,11,genus
0.482,0.518,cancer,11,genus
0.373,0.627,cancer,11,genus
0.738,0.262,cancer,11,genus
0.43,0.57,cancer,11,genus
0.485,0.515,cancer,11,genus
0.439,0.561,normal,11,genus
0.352,0.648,normal,11,genus
0.546,0.454,cancer,11,genus
0.599,0.401,cancer,11,genus
0.587,0.413,normal,11,genus
0.532,0.468,cancer,11,genus
0.614,0.386,cancer,11,genus
0.431,0.569,normal,11,genus
0.443,0.557,normal,11,genus
0.38,0.62,normal,11,genus
0.472,0.528,cancer,11,genus
0.332,0.668,normal,11,genus
0.487,0.513,normal,11,genus
0.462,0.538,normal,11,genus
0.452,0.548,normal,11,genus
0.494,0.506,normal,11,genus
0.444,0.556,normal,12,genus
0.301,0.699,normal,12,genus
0.432,0.568,normal,12,genus
0.304,0.696,normal,12,genus
0.537,0.463,cancer,12,genus
0.43,0.57,cancer,12,genus
0.554,0.446,cancer,12,genus
0.322,0.678,normal,12,genus
0.626,0.374,normal,12,genus
0.411,0.589,normal,12,genus
0.493,0.507,normal,12,genus
0.472,0.528,normal,12,genus
0.595,0.405,normal,12,genus
0.391,0.609,normal,12,genus
0.497,0.503,cancer,12,genus
0.489,0.511,normal,12,genus
0.514,0.486,normal,12,genus
0.501,0.499,cancer,12,genus
0.408,0.592,cancer,12,genus
0.493,0.507,cancer,12,genus
0.499,0.501,cancer,12,genus
0.353,0.647,normal,12,genus
0.419,0.581,normal,12,genus
0.647,0.353,cancer,12,genus
0.56,0.44,cancer,12,genus
0.531,0.469,normal,12,genus
0.403,0.597,normal,12,genus
0.6,0.4,cancer,12,genus
0.522,0.478,cancer,12,genus
0.408,0.592,normal,12,genus
0.394,0.606,normal,12,genus
0.352,0.648,cancer,12,genus
0.611,0.389,cancer,12,genus
0.422,0.578,cancer,12,genus
0.534,0.466,cancer,12,genus
0.571,0.429,cancer,12,genus
0.492,0.508,cancer,12,genus
0.582,0.418,cancer,12,genus
0.515,0.485,cancer,12,genus
0.401,0.599,cancer,12,genus
0.281,0.719,cancer,12,genus
0.623,0.377,cancer,12,genus
0.59,0.41,cancer,12,genus
0.298,0.702,normal,12,genus
0.701,0.299,normal,12,genus
0.585,0.415,cancer,12,genus
0.426,0.574,cancer,12,genus
0.499,0.501,normal,12,genus
0.341,0.659,cancer,12,genus
0.588,0.412,normal,12,genus
0.438,0.562,normal,12,genus
0.394,0.606,cancer,12,genus
0.384,0.616,cancer,12,genus
0.372,0.628,normal,12,genus
0.472,0.528,cancer,12,genus
0.432,0.568,normal,12,genus
0.465,0.535,cancer,12,genus
0.493,0.507,normal,12,genus
0.263,0.737,normal,12,genus
0.472,0.528,cancer,12,genus
0.472,0.528,cancer,12,genus
0.368,0.632,normal,12,genus
0.419,0.581,normal,12,genus
0.644,0.356,cancer,12,genus
0.452,0.548,normal,12,genus
0.35,0.65,normal,12,genus
0.46,0.54,normal,12,genus
0.378,0.622,normal,12,genus
0.547,0.453,normal,12,genus
0.441,0.559,normal,12,genus
0.367,0.633,normal,12,genus
0.246,0.754,cancer,12,genus
0.402,0.598,normal,12,genus
0.395,0.605,cancer,12,genus
0.512,0.488,cancer,12,genus
0.489,0.511,cancer,12,genus
0.508,0.492,normal,12,genus
0.621,0.379,cancer,12,genus
0.463,0.537,normal,12,genus
0.468,0.532,cancer,12,genus
0.481,0.519,cancer,12,genus
0.487,0.513,cancer,12,genus
0.443,0.557,normal,12,genus
0.412,0.588,normal,12,genus
0.433,0.567,normal,12,genus
0.453,0.547,normal,12,genus
0.405,0.595,normal,12,genus
0.603,0.397,cancer,12,genus
0.573,0.427,normal,12,genus
0.452,0.548,normal,12,genus
0.532,0.468,normal,12,genus
0.461,0.539,cancer,12,genus
0.563,0.437,normal,12,genus
0.492,0.508,normal,12,genus
0.329,0.671,cancer,12,genus
0.36,0.64,normal,12,genus
0.345,0.655,normal,12,genus
0.493,0.507,normal,13,genus
0.417,0.583,normal,13,genus
0.434,0.566,normal,13,genus
0.648,0.352,cancer,13,genus
0.493,0.507,normal,13,genus
0.299,0.701,normal,13,genus
0.431,0.569,normal,13,genus
0.474,0.526,normal,13,genus
0.518,0.482,normal,13,genus
0.441,0.559,normal,13,genus
0.536,0.464,normal,13,genus
0.505,0.495,normal,13,genus
0.441,0.559,normal,13,genus
0.528,0.472,cancer,13,genus
0.564,0.436,cancer,13,genus
0.28,0.72,normal,13,genus
0.606,0.394,normal,13,genus
0.456,0.544,normal,13,genus
0.432,0.568,normal,13,genus
0.371,0.629,normal,13,genus
0.418,0.582,normal,13,genus
0.327,0.673,cancer,13,genus
0.491,0.509,cancer,13,genus
0.401,0.599,normal,13,genus
0.432,0.568,cancer,13,genus
0.454,0.546,normal,13,genus
0.377,0.623,cancer,13,genus
0.54,0.46,cancer,13,genus
0.344,0.656,normal,13,genus
0.623,0.377,cancer,13,genus
0.453,0.547,cancer,13,genus
0.428,0.572,cancer,13,genus
0.505,0.495,cancer,13,genus
0.513,0.487,cancer,13,genus
0.55,0.45,cancer,13,genus
0.517,0.483,cancer,13,genus
0.765,0.235,cancer,13,genus
0.552,0.448,cancer,13,genus
0.501,0.499,cancer,13,genus
0.518,0.482,cancer,13,genus
0.599,0.401,cancer,13,genus
0.305,0.695,cancer,13,genus
0.566,0.434,cancer,13,genus
0.644,0.356,cancer,13,genus
0.429,0.571,cancer,13,genus
0.359,0.641,normal,13,genus
0.542,0.458,normal,13,genus
0.516,0.484,cancer,13,genus
0.601,0.399,cancer,13,genus
0.669,0.331,cancer,13,genus
0.379,0.621,cancer,13,genus
0.447,0.553,normal,13,genus
0.404,0.596,cancer,13,genus
0.678,0.322,cancer,13,genus
0.394,0.606,normal,13,genus
0.42,0.58,normal,13,genus
0.402,0.598,cancer,13,genus
0.5,0.5,normal,13,genus
0.333,0.667,normal,13,genus
0.441,0.559,cancer,13,genus
0.512,0.488,cancer,13,genus
0.306,0.694,normal,13,genus
0.473,0.527,normal,13,genus
0.493,0.507,cancer,13,genus
0.396,0.604,normal,13,genus
0.523,0.477,cancer,13,genus
0.366,0.634,normal,13,genus
0.46,0.54,cancer,13,genus
0.528,0.472,cancer,13,genus
0.379,0.621,normal,13,genus
0.484,0.516,normal,13,genus
0.478,0.522,cancer,13,genus
0.309,0.691,normal,13,genus
0.405,0.595,normal,13,genus
0.433,0.567,normal,13,genus
0.664,0.336,cancer,13,genus
0.413,0.587,normal,13,genus
0.618,0.382,cancer,13,genus
0.454,0.546,normal,13,genus
0.441,0.559,normal,13,genus
0.583,0.417,cancer,13,genus
0.527,0.473,normal,13,genus
0.407,0.593,normal,13,genus
0.321,0.679,cancer,13,genus
0.409,0.591,cancer,13,genus
0.442,0.558,cancer,13,genus
0.343,0.657,normal,13,genus
0.461,0.539,normal,13,genus
0.383,0.617,normal,13,genus
0.399,0.601,normal,13,genus
0.455,0.545,normal,13,genus
0.446,0.554,cancer,13,genus
0.464,0.536,normal,13,genus
0.516,0.484,normal,13,genus
0.425,0.575,normal,13,genus
0.528,0.472,normal,13,genus
0.551,0.449,normal,13,genus
0.515,0.485,normal,14,genus
0.383,0.617,normal,14,genus
0.489,0.511,normal,14,genus
0.497,0.503,normal,14,genus
0.488,0.512,normal,14,genus
0.368,0.632,normal,14,genus
0.318,0.682,normal,14,genus
0.402,0.598,normal,14,genus
0.526,0.474,normal,14,genus
0.555,0.445,normal,14,genus
0.438,0.562,normal,14,genus
0.488,0.512,cancer,14,genus
0.647,0.353,cancer,14,genus
0.308,0.692,normal,14,genus
0.631,0.369,cancer,14,genus
0.412,0.588,normal,14,genus
0.624,0.376,cancer,14,genus
0.631,0.369,cancer,14,genus
0.497,0.503,normal,14,genus
0.444,0.556,normal,14,genus
0.363,0.637,cancer,14,genus
0.501,0.499,normal,14,genus
0.346,0.654,normal,14,genus
0.456,0.544,cancer,14,genus
0.693,0.307,cancer,14,genus
0.465,0.535,normal,14,genus
0.471,0.529,cancer,14,genus
0.485,0.515,cancer,14,genus
0.44,0.56,normal,14,genus
0.48,0.52,cancer,14,genus
0.493,0.507,cancer,14,genus
0.639,0.361,cancer,14,genus
0.456,0.544,normal,14,genus
0.562,0.438,cancer,14,genus
0.403,0.597,cancer,14,genus
0.554,0.446,cancer,14,genus
0.561,0.439,cancer,14,genus
0.533,0.467,cancer,14,genus
0.534,0.466,cancer,14,genus
0.456,0.544,cancer,14,genus
0.649,0.351,cancer,14,genus
0.619,0.381,cancer,14,genus
0.378,0.622,normal,14,genus
0.541,0.459,cancer,14,genus
0.619,0.381,cancer,14,genus
0.517,0.483,cancer,14,genus
0.393,0.607,normal,14,genus
0.368,0.632,cancer,14,genus
0.566,0.434,normal,14,genus
0.565,0.435,cancer,14,genus
0.454,0.546,normal,14,genus
0.413,0.587,cancer,14,genus
0.392,0.608,normal,14,genus
0.513,0.487,cancer,14,genus
0.399,0.601,normal,14,genus
0.55,0.45,cancer,14,genus
0.423,0.577,normal,14,genus
0.471,0.529,normal,14,genus
0.354,0.646,cancer,14,genus
0.303,0.697,normal,14,genus
0.419,0.581,cancer,14,genus
0.484,0.516,cancer,14,genus
0.524,0.476,cancer,14,genus
0.363,0.637,normal,14,genus
0.473,0.527,normal,14,genus
0.413,0.587,normal,14,genus
0.32,0.68,cancer,14,genus
0.48,0.52,normal,14,genus
0.549,0.451,normal,14,genus
0.41,0.59,normal,14,genus
0.468,0.532,normal,14,genus
0.541,0.459,normal,14,genus
0.441,0.559,normal,14,genus
0.554,0.446,cancer,14,genus
0.474,0.526,normal,14,genus
0.477,0.523,normal,14,genus
0.332,0.668,normal,14,genus
0.435,0.565,cancer,14,genus
0.67,0.33,cancer,14,genus
0.445,0.555,cancer,14,genus
0.369,0.631,cancer,14,genus
0.457,0.543,normal,14,genus
0.475,0.525,normal,14,genus
0.52,0.48,normal,14,genus
0.372,0.628,normal,14,genus
0.437,0.563,cancer,14,genus
0.566,0.434,cancer,14,genus
0.302,0.698,normal,14,genus
0.464,0.536,normal,14,genus
0.609,0.391,cancer,14,genus
0.433,0.567,cancer,14,genus
0.429,0.571,normal,14,genus
0.462,0.538,normal,14,genus
0.456,0.544,normal,14,genus
0.453,0.547,normal,14,genus
0.424,0.576,cancer,14,genus
0.509,0.491,normal,14,genus
0.53,0.47,normal,15,genus
0.487,0.513,normal,15,genus
0.348,0.652,normal,15,genus
0.488,0.512,normal,15,genus
0.692,0.308,normal,15,genus
0.653,0.347,normal,15,genus
0.51,0.49,normal,15,genus
0.213,0.787,normal,15,genus
0.226,0.774,normal,15,genus
0.393,0.607,normal,15,genus
0.564,0.436,normal,15,genus
0.301,0.699,normal,15,genus
0.529,0.471,normal,15,genus
0.401,0.599,normal,15,genus
0.422,0.578,normal,15,genus
0.387,0.613,cancer,15,genus
0.42,0.58,normal,15,genus
0.463,0.537,cancer,15,genus
0.668,0.332,cancer,15,genus
0.668,0.332,cancer,15,genus
0.458,0.542,normal,15,genus
0.211,0.789,normal,15,genus
0.635,0.365,cancer,15,genus
0.605,0.395,cancer,15,genus
0.413,0.587,normal,15,genus
0.484,0.516,normal,15,genus
0.72,0.28,cancer,15,genus
0.412,0.588,normal,15,genus
0.49,0.51,normal,15,genus
0.401,0.599,cancer,15,genus
0.604,0.396,cancer,15,genus
0.384,0.616,cancer,15,genus
0.497,0.503,cancer,15,genus
0.751,0.249,cancer,15,genus
0.473,0.527,cancer,15,genus
0.661,0.339,normal,15,genus
0.38,0.62,cancer,15,genus
0.668,0.332,cancer,15,genus
0.584,0.416,cancer,15,genus
0.452,0.548,normal,15,genus
0.416,0.584,cancer,15,genus
0.398,0.602,normal,15,genus
0.487,0.513,cancer,15,genus
0.609,0.391,cancer,15,genus
0.64,0.36,normal,15,genus
0.442,0.558,cancer,15,genus
0.61,0.39,cancer,15,genus
0.46,0.54,cancer,15,genus
0.482,0.518,normal,15,genus
0.307,0.693,normal,15,genus
0.444,0.556,normal,15,genus
0.719,0.281,cancer,15,genus
0.468,0.532,normal,15,genus
0.402,0.598,normal,15,genus
0.469,0.531,normal,15,genus
0.473,0.527,cancer,15,genus
0.405,0.595,cancer,15,genus
0.635,0.365,cancer,15,genus
0.385,0.615,cancer,15,genus
0.412,0.588,cancer,15,genus
0.509,0.491,cancer,15,genus
0.535,0.465,normal,15,genus
0.246,0.754,normal,15,genus
0.425,0.575,normal,15,genus
0.396,0.604,normal,15,genus
0.542,0.458,normal,15,genus
0.287,0.713,normal,15,genus
0.506,0.494,cancer,15,genus
0.493,0.507,normal,15,genus
0.491,0.509,cancer,15,genus
0.327,0.673,cancer,15,genus
0.482,0.518,normal,15,genus
0.736,0.264,cancer,15,genus
0.479,0.521,normal,15,genus
0.459,0.541,cancer,15,genus
0.446,0.554,normal,15,genus
0.47,0.53,cancer,15,genus
0.394,0.606,normal,15,genus
0.384,0.616,cancer,15,genus
0.362,0.638,normal,15,genus
0.689,0.311,cancer,15,genus
0.42,0.58,cancer,15,genus
0.426,0.574,normal,15,genus
0.328,0.672,normal,15,genus
0.441,0.559,cancer,15,genus
0.549,0.451,cancer,15,genus
0.587,0.413,cancer,15,genus
0.404,0.596,normal,15,genus
0.549,0.451,normal,15,genus
0.449,0.551,normal,15,genus
0.438,0.562,cancer,15,genus
0.407,0.593,normal,15,genus
0.575,0.425,cancer,15,genus
0.343,0.657,cancer,15,genus
0.342,0.658,normal,15,genus
0.491,0.509,cancer,15,genus
0.476,0.524,normal,15,genus
0.368,0.632,normal,16,genus
0.442,0.558,normal,16,genus
0.511,0.489,cancer,16,genus
0.293,0.707,normal,16,genus
0.361,0.639,normal,16,genus
0.443,0.557,normal,16,genus
0.466,0.534,normal,16,genus
0.313,0.687,normal,16,genus
0.44,0.56,normal,16,genus
0.288,0.712,normal,16,genus
0.407,0.593,normal,16,genus
0.36,0.64,normal,16,genus
0.273,0.727,normal,16,genus
0.425,0.575,cancer,16,genus
0.542,0.458,cancer,16,genus
0.453,0.547,normal,16,genus
0.643,0.357,cancer,16,genus
0.415,0.585,normal,16,genus
0.512,0.488,normal,16,genus
0.392,0.608,normal,16,genus
0.405,0.595,normal,16,genus
0.383,0.617,normal,16,genus
0.353,0.647,cancer,16,genus
0.71,0.29,cancer,16,genus
0.27,0.73,cancer,16,genus
0.4,0.6,cancer,16,genus
0.372,0.628,cancer,16,genus
0.381,0.619,normal,16,genus
0.442,0.558,cancer,16,genus
0.337,0.663,cancer,16,genus
0.563,0.437,cancer,16,genus
0.492,0.508,cancer,16,genus
0.281,0.719,cancer,16,genus
0.59,0.41,cancer,16,genus
0.75,0.25,cancer,16,genus
0.504,0.496,cancer,16,genus
0.427,0.573,cancer,16,genus
0.514,0.486,normal,16,genus
0.333,0.667,normal,16,genus
0.525,0.475,normal,16,genus
0.554,0.446,normal,16,genus
0.453,0.547,cancer,16,genus
0.618,0.382,cancer,16,genus
0.352,0.648,normal,16,genus
0.472,0.528,cancer,16,genus
0.399,0.601,cancer,16,genus
0.538,0.462,cancer,16,genus
0.5,0.5,cancer,16,genus
0.327,0.673,cancer,16,genus
0.73,0.27,cancer,16,genus
0.536,0.464,cancer,16,genus
0.648,0.352,normal,16,genus
0.439,0.561,cancer,16,genus
0.701,0.299,cancer,16,genus
0.768,0.232,cancer,16,genus
0.538,0.462,normal,16,genus
0.368,0.632,normal,16,genus
0.409,0.591,normal,16,genus
0.545,0.455,cancer,16,genus
0.346,0.654,normal,16,genus
0.573,0.427,normal,16,genus
0.652,0.348,cancer,16,genus
0.495,0.505,normal,16,genus
0.301,0.699,normal,16,genus
0.274,0.726,normal,16,genus
0.662,0.338,cancer,16,genus
0.502,0.498,normal,16,genus
0.461,0.539,normal,16,genus
0.652,0.348,cancer,16,genus
0.552,0.448,cancer,16,genus
0.387,0.613,cancer,16,genus
0.451,0.549,cancer,16,genus
