cancer,normal,actual,seed,level
0.421,0.579,cancer,23,family
0.499,0.501,normal,23,family
0.498,0.502,cancer,23,family
0.331,0.669,normal,23,family
0.385,0.615,cancer,23,family
0.368,0.632,normal,23,family
0.682,0.318,cancer,23,family
0.561,0.439,normal,23,family
0.396,0.604,normal,23,family
0.544,0.456,normal,23,family
0.46,0.54,normal,23,family
0.734,0.266,cancer,23,family
0.697,0.303,cancer,23,family
0.404,0.596,normal,23,family
0.452,0.548,cancer,23,family
0.413,0.587,normal,23,family
0.429,0.571,normal,23,family
0.449,0.551,normal,23,family
0.462,0.538,normal,23,family
0.387,0.613,cancer,23,family
0.419,0.581,cancer,23,family
0.295,0.705,normal,23,family
0.396,0.604,normal,23,family
0.328,0.672,normal,23,family
0.507,0.493,cancer,23,family
0.302,0.698,normal,23,family
0.418,0.582,normal,23,family
0.417,0.583,normal,23,family
0.475,0.525,cancer,23,family
0.646,0.354,cancer,23,family
0.582,0.418,cancer,23,family
0.626,0.374,normal,23,family
0.469,0.531,normal,23,family
0.564,0.436,cancer,23,family
0.233,0.767,normal,23,family
0.506,0.494,normal,23,family
0.491,0.509,normal,23,family
0.61,0.39,normal,23,family
0.462,0.538,normal,23,family
0.494,0.506,normal,24,family
0.218,0.782,normal,24,family
0.277,0.723,normal,24,family
0.547,0.453,cancer,24,family
0.75,0.25,cancer,24,family
0.322,0.678,normal,24,family
0.433,0.567,normal,24,family
0.53,0.47,cancer,24,family
0.406,0.594,normal,24,family
0.575,0.425,normal,24,family
0.323,0.677,normal,24,family
0.507,0.493,normal,24,family
0.593,0.407,cancer,24,family
0.397,0.603,normal,24,family
0.479,0.521,normal,24,family
0.622,0.378,cancer,24,family
0.372,0.628,normal,24,family
0.424,0.576,cancer,24,family
0.593,0.407,cancer,24,family
0.61,0.39,normal,24,family
0.407,0.593,normal,24,family
0.476,0.524,normal,24,family
0.382,0.618,cancer,24,family
0.405,0.595,cancer,24,family
0.408,0.592,normal,24,family
0.366,0.634,cancer,24,family
0.537,0.463,cancer,24,family
0.419,0.581,cancer,24,family
0.365,0.635,normal,24,family
0.396,0.604,cancer,24,family
0.696,0.304,cancer,24,family
0.267,0.733,cancer,24,family
0.427,0.573,normal,24,family
0.841,0.159,cancer,24,family
0.493,0.507,cancer,24,family
0.482,0.518,cancer,24,family
0.644,0.356,cancer,24,family
0.385,0.615,cancer,24,family
0.257,0.743,cancer,24,family
0.309,0.691,cancer,24,family
0.497,0.503,cancer,24,family
0.523,0.477,cancer,24,family
0.555,0.445,cancer,24,family
0.527,0.473,normal,24,family
0.499,0.501,normal,24,family
0.485,0.515,cancer,24,family
0.756,0.244,cancer,24,family
0.504,0.496,cancer,24,family
0.666,0.334,normal,24,family
0.373,0.627,cancer,24,family
0.566,0.434,cancer,24,family
0.485,0.515,cancer,24,family
0.724,0.276,cancer,24,family
0.356,0.644,normal,24,family
0.476,0.524,normal,24,family
0.449,0.551,normal,24,family
0.704,0.296,cancer,24,family
0.702,0.298,cancer,24,family
0.424,0.576,normal,24,family
0.401,0.599,normal,24,family
0.424,0.576,cancer,24,family
0.489,0.511,normal,24,family
0.423,0.577,normal,24,family
0.288,0.712,cancer,24,family
0.685,0.315,normal,24,family
0.349,0.651,normal,24,family
0.465,0.535,cancer,24,family
0.454,0.546,normal,24,family
0.443,0.557,normal,24,family
0.424,0.576,cancer,24,family
0.683,0.317,cancer,24,family
0.383,0.617,cancer,24,family
0.44,0.56,normal,24,family
0.488,0.512,normal,24,family
0.675,0.325,cancer,24,family
0.432,0.568,normal,24,family
0.434,0.566,normal,24,family
0.404,0.596,normal,24,family
0.334,0.666,cancer,24,family
0.43,0.57,normal,24,family
0.381,0.619,normal,24,family
0.474,0.526,cancer,24,family
0.434,0.566,cancer,24,family
0.501,0.499,normal,24,family
0.342,0.658,normal,24,family
0.592,0.408,normal,24,family
0.445,0.555,normal,24,family
0.431,0.569,normal,24,family
0.547,0.453,cancer,24,family
0.345,0.655,normal,24,family
0.234,0.766,normal,24,family
0.413,0.587,normal,24,family
0.618,0.382,normal,24,family
0.42,0.58,normal,24,family
0.413,0.587,normal,24,family
0.512,0.488,normal,24,family
0.456,0.544,normal,24,family
0.276,0.724,normal,25,family
0.621,0.379,normal,25,family
0.533,0.467,normal,25,family
0.412,0.588,normal,25,family
0.175,0.825,normal,25,family
0.32,0.68,cancer,25,family
0.578,0.422,cancer,25,family
0.47,0.53,normal,25,family
0.498,0.502,normal,25,family
0.426,0.574,normal,25,family
0.577,0.423,normal,25,family
0.444,0.556,normal,25,family
0.525,0.475,cancer,25,family
0.475,0.525,normal,25,family
0.54,0.46,cancer,25,family
0.409,0.591,cancer,25,family
0.643,0.357,normal,25,family
0.516,0.484,cancer,25,family
0.315,0.685,normal,25,family
0.369,0.631,cancer,25,family
0.532,0.468,cancer,25,family
0.414,0.586,cancer,25,family
0.325,0.675,cancer,25,family
0.351,0.649,cancer,25,family
0.5,0.5,cancer,25,family
0.342,0.658,cancer,25,family
0.458,0.542,cancer,25,family
0.579,0.421,cancer,25,family
0.662,0.338,cancer,25,family
0.731,0.269,cancer,25,family
0.424,0.576,cancer,25,family
0.451,0.549,cancer,25,family
0.467,0.533,cancer,25,family
0.569,0.431,cancer,25,family
0.549,0.451,normal,25,family
0.483,0.517,cancer,25,family
0.504,0.496,cancer,25,family
0.59,0.41,cancer,25,family
0.627,0.373,cancer,25,family
0.574,0.426,cancer,25,family
0.434,0.566,cancer,25,family
0.354,0.646,cancer,25,family
0.433,0.567,cancer,25,family
0.4,0.6,cancer,25,family
0.485,0.515,normal,25,family
0.286,0.714,cancer,25,family
0.386,0.614,normal,25,family
0.371,0.629,cancer,25,family
0.43,0.57,normal,25,family
0.386,0.614,normal,25,family
0.556,0.444,cancer,25,family
0.434,0.566,normal,25,family
0.342,0.658,normal,25,family
0.468,0.532,cancer,25,family
0.512,0.488,cancer,25,family
0.512,0.488,cancer,25,family
0.462,0.538,normal,25,family
0.303,0.697,normal,25,family
0.403,0.597,normal,25,family
0.344,0.656,normal,25,family
0.742,0.258,cancer,25,family
0.587,0.413,normal,25,family
0.497,0.503,normal,25,family
0.396,0.604,normal,25,family
0.517,0.483,normal,25,family
0.399,0.601,cancer,25,family
0.425,0.575,normal,25,family
0.373,0.627,normal,25,family
0.375,0.625,normal,25,family
0.494,0.506,normal,25,family
0.64,0.36,cancer,25,family
0.467,0.533,cancer,25,family
0.376,0.624,normal,25,family
0.475,0.525,normal,25,family
0.451,0.549,normal,25,family
0.392,0.608,normal,25,family
0.327,0.673,normal,25,family
0.325,0.675,normal,25,family
0.428,0.572,normal,25,family
0.527,0.473,normal,25,family
0.717,0.283,cancer,25,family
0.475,0.525,cancer,25,family
0.535,0.465,normal,25,family
0.428,0.572,normal,25,family
0.397,0.603,normal,25,family
0.404,0.596,normal,25,family
0.585,0.415,cancer,25,family
0.523,0.477,normal,25,family
0.398,0.602,normal,25,family
0.366,0.634,normal,25,family
0.202,0.798,normal,25,family
0.453,0.547,cancer,25,family
0.374,0.626,normal,25,family
0.436,0.564,normal,25,family
0.573,0.427,cancer,25,family
0.61,0.39,normal,25,family
0.507,0.493,normal,25,family
0.255,0.745,normal,26,family
0.413,0.587,normal,26,family
0.713,0.287,cancer,26,family
0.426,0.574,normal,26,family
0.609,0.391,cancer,26,family
0.494,0.506,normal,26,family
0.262,0.738,normal,26,family
0.395,0.605,normal,26,family
0.453,0.547,normal,26,family
0.628,0.372,cancer,26,family
0.511,0.489,normal,26,family
0.298,0.702,normal,26,family
0.348,0.652,normal,26,family
0.458,0.542,cancer,26,family
0.44,0.56,normal,26,family
0.483,0.517,cancer,26,family
0.42,0.58,normal,26,family
0.434,0.566,cancer,26,family
0.615,0.385,cancer,26,family
0.451,0.549,normal,26,family
0.581,0.419,cancer,26,family
0.345,0.655,cancer,26,family
0.348,0.652,normal,26,family
0.305,0.695,normal,26,family
0.481,0.519,normal,26,family
0.336,0.664,cancer,26,family
0.487,0.513,normal,26,family
0.317,0.683,cancer,26,family
0.261,0.739,cancer,26,family
0.413,0.587,normal,26,family
0.608,0.392,cancer,26,family
0.705,0.295,cancer,26,family
0.307,0.693,cancer,26,family
0.606,0.394,cancer,26,family
0.362,0.638,cancer,26,family
0.393,0.607,normal,26,family
0.819,0.181,cancer,26,family
0.524,0.476,cancer,26,family
0.309,0.691,cancer,26,family
0.262,0.738,normal,26,family
0.531,0.469,normal,26,family
0.504,0.496,cancer,26,family
0.409,0.591,normal,26,family
0.596,0.404,cancer,26,family
0.601,0.399,cancer,26,family
0.555,0.445,cancer,26,family
0.56,0.44,normal,26,family
0.375,0.625,normal,26,family
0.686,0.314,cancer,26,family
0.398,0.602,cancer,26,family
0.405,0.595,normal,26,family
0.365,0.635,normal,26,family
0.429,0.571,cancer,26,family
0.423,0.577,cancer,26,family
0.381,0.619,normal,26,family
0.595,0.405,cancer,26,family
0.381,0.619,normal,26,family
0.523,0.477,normal,26,family
0.466,0.534,cancer,26,family
0.52,0.48,cancer,26,family
0.351,0.649,cancer,26,family
0.635,0.365,cancer,26,family
0.27,0.73,normal,26,family
0.232,0.768,cancer,26,family
0.506,0.494,normal,26,family
0.356,0.644,normal,26,family
0.453,0.547,cancer,26,family
0.579,0.421,normal,26,family
0.316,0.684,normal,26,family
0.482,0.518,normal,26,family
0.74,0.26,cancer,26,family
0.47,0.53,normal,26,family
0.285,0.715,normal,26,family
0.693,0.307,cancer,26,family
0.264,0.736,normal,26,family
0.357,0.643,normal,26,family
0.38,0.62,normal,26,family
0.689,0.311,cancer,26,family
0.333,0.667,normal,26,family
0.38,0.62,normal,26,family
0.438,0.562,cancer,26,family
0.275,0.725,cancer,26,family
0.762,0.238,cancer,26,family
0.33,0.67,cancer,26,family
0.449,0.551,normal,26,family
0.41,0.59,normal,26,family
0.514,0.486,normal,26,family
0.463,0.537,normal,26,family
0.571,0.429,normal,26,family
0.549,0.451,normal,26,family
0.519,0.481,cancer,26,family
0.576,0.424,cancer,26,family
0.42,0.58,normal,26,family
0.31,0.69,cancer,26,family
0.398,0.602,normal,26,family
0.475,0.525,normal,26,family
0.483,0.517,normal,26,family
0.251,0.749,normal,27,family
0.409,0.591,cancer,27,family
0.386,0.614,normal,27,family
0.397,0.603,cancer,27,family
0.431,0.569,normal,27,family
0.62,0.38,cancer,27,family
0.388,0.612,normal,27,family
0.295,0.705,normal,27,family
0.291,0.709,normal,27,family
0.524,0.476,normal,27,family
0.448,0.552,cancer,27,family
0.365,0.635,normal,27,family
0.522,0.478,normal,27,family
0.489,0.511,cancer,27,family
0.651,0.349,cancer,27,family
0.349,0.651,normal,27,family
0.485,0.515,cancer,27,family
0.395,0.605,normal,27,family
0.396,0.604,normal,27,family
0.422,0.578,normal,27,family
0.765,0.235,cancer,27,family
0.714,0.286,cancer,27,family
0.496,0.504,normal,27,family
0.408,0.592,cancer,27,family
0.326,0.674,cancer,27,family
0.453,0.547,normal,27,family
0.621,0.379,cancer,27,family
0.548,0.452,cancer,27,family
0.628,0.372,cancer,27,family
0.639,0.361,cancer,27,family
0.553,0.447,cancer,27,family
0.31,0.69,cancer,27,family
0.448,0.552,cancer,27,family
0.734,0.266,cancer,27,family
0.503,0.497,cancer,27,family
0.666,0.334,cancer,27,family
0.419,0.581,cancer,27,family
0.208,0.792,normal,27,family
0.619,0.381,cancer,27,family
0.557,0.443,normal,27,family
0.44,0.56,cancer,27,family
0.367,0.633,normal,27,family
0.523,0.477,cancer,27,family
0.573,0.427,cancer,27,family
0.509,0.491,normal,27,family
0.328,0.672,normal,27,family
0.542,0.458,normal,27,family
0.348,0.652,normal,27,family
0.462,0.538,normal,27,family
0.47,0.53,cancer,27,family
0.67,0.33,normal,27,family
0.53,0.47,cancer,27,family
0.406,0.594,cancer,27,family
0.44,0.56,cancer,27,family
0.434,0.566,normal,27,family
0.412,0.588,normal,27,family
0.418,0.582,normal,27,family
0.378,0.622,normal,27,family
0.321,0.679,cancer,27,family
0.504,0.496,cancer,27,family
0.278,0.722,normal,27,family
0.736,0.264,cancer,27,family
0.527,0.473,normal,27,family
0.401,0.599,normal,27,family
0.426,0.574,cancer,27,family
0.416,0.584,normal,27,family
0.453,0.547,normal,27,family
0.551,0.449,normal,27,family
0.363,0.637,normal,27,family
0.728,0.272,cancer,27,family
0.461,0.539,normal,27,family
0.379,0.621,normal,27,family
0.449,0.551,cancer,27,family
0.557,0.443,normal,27,family
0.379,0.621,normal,27,family
0.581,0.419,normal,27,family
0.51,0.49,normal,27,family
0.402,0.598,cancer,27,family
0.288,0.712,cancer,27,family
0.507,0.493,cancer,27,family
0.616,0.384,cancer,27,family
0.402,0.598,cancer,27,family
0.401,0.599,normal,27,family
0.42,0.58,normal,27,family
0.484,0.516,normal,27,family
0.581,0.419,normal,27,family
0.443,0.557,normal,27,family
0.472,0.528,cancer,27,family
0.695,0.305,cancer,27,family
0.485,0.515,cancer,27,family
0.596,0.404,normal,27,family
0.702,0.298,cancer,27,family
0.364,0.636,normal,27,family
0.415,0.585,normal,27,family
0.46,0.54,normal,27,family
0.338,0.662,normal,27,family
0.535,0.465,normal,27,family
0.506,0.494,normal,28,family
0.421,0.579,cancer,28,family
0.33,0.67,normal,28,family
0.5,0.5,normal,28,family
0.214,0.786,normal,28,family
0.671,0.329,cancer,28,family
0.498,0.502,normal,28,family
0.411,0.589,normal,28,family
0.362,0.638,normal,28,family
0.364,0.636,normal,28,family
0.403,0.597,normal,28,family
0.684,0.316,normal,28,family
0.372,0.628,normal,28,family
0.501,0.499,normal,28,family
0.375,0.625,normal,28,family
0.478,0.522,normal,28,family
0.434,0.566,cancer,28,family
0.499,0.501,cancer,28,family
0.503,0.497,normal,28,family
0.446,0.554,normal,28,family
0.606,0.394,cancer,28,family
0.253,0.747,normal,28,family
0.548,0.452,cancer,28,family
0.589,0.411,cancer,28,family
0.62,0.38,cancer,28,family
0.596,0.404,cancer,28,family
0.42,0.58,normal,28,family
0.313,0.687,normal,28,family
0.371,0.629,normal,28,family
0.428,0.572,normal,28,family
0.806,0.194,cancer,28,family
0.601,0.399,cancer,28,family
0.662,0.338,cancer,28,family
0.457,0.543,cancer,28,family
0.459,0.541,cancer,28,family
0.519,0.481,cancer,28,family
0.476,0.524,cancer,28,family
0.487,0.513,cancer,28,family
0.293,0.707,cancer,28,family
0.53,0.47,cancer,28,family
0.582,0.418,cancer,28,family
0.489,0.511,normal,28,family
0.542,0.458,normal,28,family
0.454,0.546,cancer,28,family
0.448,0.552,cancer,28,family
0.592,0.408,cancer,28,family
0.423,0.577,cancer,28,family
0.307,0.693,cancer,28,family
0.65,0.35,cancer,28,family
0.513,0.487,normal,28,family
0.439,0.561,normal,28,family
0.482,0.518,normal,28,family
0.722,0.278,cancer,28,family
0.557,0.443,cancer,28,family
0.3,0.7,normal,28,family
0.439,0.561,normal,28,family
0.416,0.584,normal,28,family
0.309,0.691,cancer,28,family
0.506,0.494,cancer,28,family
0.62,0.38,normal,28,family
0.325,0.675,normal,28,family
0.48,0.52,normal,28,family
0.388,0.612,cancer,28,family
0.386,0.614,cancer,28,family
0.388,0.612,normal,28,family
0.513,0.487,normal,28,family
0.439,0.561,normal,28,family
0.419,0.581,cancer,28,family
0.413,0.587,cancer,28,family
0.313,0.687,cancer,28,family
0.417,0.583,normal,28,family
0.505,0.495,cancer,28,family
0.527,0.473,normal,28,family
0.371,0.629,normal,28,family
0.596,0.404,normal,28,family
0.264,0.736,normal,28,family
0.45,0.55,cancer,28,family
0.388,0.612,normal,28,family
0.757,0.243,cancer,28,family
0.645,0.355,cancer,28,family
0.344,0.656,normal,28,family
0.418,0.582,normal,28,family
0.365,0.635,cancer,28,family
0.439,0.561,normal,28,family
0.56,0.44,normal,28,family
0.675,0.325,cancer,28,family
0.63,0.37,cancer,28,family
0.57,0.43,cancer,28,family
0.457,0.543,normal,28,family
0.67,0.33,cancer,28,family
0.489,0.511,normal,28,family
0.4,0.6,normal,28,family
0.358,0.642,normal,28,family
0.44,0.56,normal,28,family
0.403,0.597,normal,28,family
0.473,0.527,normal,28,family
0.546,0.454,cancer,28,family
0.509,0.491,normal,29,family
0.524,0.476,normal,29,family
0.523,0.477,normal,29,family
0.214,0.786,normal,29,family
0.474,0.526,normal,29,family
0.32,0.68,normal,29,family
0.623,0.377,cancer,29,family
0.402,0.598,normal,29,family
0.484,0.516,normal,29,family
0.505,0.495,normal,29,family
0.486,0.514,normal,29,family
0.389,0.611,normal,29,family
0.573,0.427,normal,29,family
0.532,0.468,normal,29,family
0.62,0.38,cancer,29,family
0.492,0.508,normal,29,family
0.351,0.649,normal,29,family
0.414,0.586,normal,29,family
0.508,0.492,cancer,29,family
0.523,0.477,normal,29,family
0.314,0.686,normal,29,family
0.492,0.508,cancer,29,family
0.544,0.456,cancer,29,family
0.347,0.653,normal,29,family
0.438,0.562,cancer,29,family
0.4,0.6,normal,29,family
0.359,0.641,cancer,29,family
0.448,0.552,cancer,29,family
0.393,0.607,normal,29,family
0.512,0.488,cancer,29,family
0.668,0.332,cancer,29,family
0.56,0.44,cancer,29,family
0.419,0.581,normal,29,family
0.512,0.488,cancer,29,family
0.488,0.512,cancer,29,family
0.591,0.409,cancer,29,family
0.458,0.542,cancer,29,family
0.33,0.67,cancer,29,family
0.382,0.618,cancer,29,family
0.534,0.466,normal,29,family
0.551,0.449,cancer,29,family
0.494,0.506,normal,29,family
0.465,0.535,cancer,29,family
0.501,0.499,normal,29,family
0.626,0.374,cancer,29,family
0.586,0.414,cancer,29,family
0.532,0.468,cancer,29,family
0.401,0.599,cancer,29,family
0.441,0.559,cancer,29,family
0.516,0.484,cancer,29,family
0.34,0.66,cancer,29,family
0.48,0.52,cancer,29,family
0.33,0.67,normal,29,family
0.699,0.301,cancer,29,family
0.396,0.604,normal,29,family
0.393,0.607,cancer,29,family
0.351,0.649,normal,29,family
0.507,0.493,cancer,29,family
0.364,0.636,normal,29,family
0.289,0.711,normal,29,family
0.411,0.589,cancer,29,family
0.426,0.574,normal,29,family
0.652,0.348,cancer,29,family
0.482,0.518,normal,29,family
0.39,0.61,normal,29,family
0.37,0.63,normal,29,family
0.31,0.69,cancer,29,family
0.379,0.621,normal,29,family
0.682,0.318,cancer,29,family
0.338,0.662,normal,29,family
0.527,0.473,normal,29,family
0.68,0.32,cancer,29,family
0.526,0.474,normal,29,family
0.389,0.611,normal,29,family
0.402,0.598,cancer,29,family
0.427,0.573,cancer,29,family
0.372,0.628,normal,29,family
0.511,0.489,cancer,29,family
0.495,0.505,cancer,29,family
0.411,0.589,normal,29,family
0.404,0.596,cancer,29,family
0.475,0.525,normal,29,family
0.394,0.606,normal,29,family
0.426,0.574,normal,29,family
0.494,0.506,cancer,29,family
0.427,0.573,normal,29,family
0.696,0.304,cancer,29,family
0.465,0.535,normal,29,family
0.484,0.516,normal,29,family
0.201,0.799,normal,29,family
0.548,0.452,normal,29,family
0.393,0.607,cancer,29,family
0.337,0.663,cancer,29,family
0.471,0.529,normal,29,family
0.505,0.495,cancer,29,family
0.488,0.512,normal,29,family
0.43,0.57,normal,29,family
0.381,0.619,normal,3,family
0.377,0.623,normal,3,family
0.397,0.603,normal,3,family
0.459,0.541,normal,3,family
0.316,0.684,normal,3,family
0.685,0.315,normal,3,family
0.608,0.392,normal,3,family
0.578,0.422,normal,3,family
0.428,0.572,normal,3,family
0.409,0.591,normal,3,family
0.179,0.821,normal,3,family
0.656,0.344,normal,3,family
0.527,0.473,normal,3,family
0.428,0.572,normal,3,family
0.443,0.557,cancer,3,family
0.322,0.678,normal,3,family
0.401,0.599,normal,3,family
0.463,0.537,normal,3,family
0.605,0.395,cancer,3,family
0.366,0.634,cancer,3,family
0.319,0.681,cancer,3,family
0.344,0.656,normal,3,family
0.571,0.429,cancer,3,family
0.465,0.535,cancer,3,family
0.345,0.655,cancer,3,family
0.577,0.423,cancer,3,family
0.451,0.549,normal,3,family
0.696,0.304,cancer,3,family
0.512,0.488,cancer,3,family
0.678,0.322,cancer,3,family
0.455,0.545,cancer,3,family
0.378,0.622,normal,3,family
0.403,0.597,cancer,3,family
0.562,0.438,cancer,3,family
0.701,0.299,cancer,3,family
0.407,0.593,normal,3,family
0.553,0.447,cancer,3,family
0.416,0.584,cancer,3,family
0.431,0.569,cancer,3,family
0.585,0.415,cancer,3,family
0.591,0.409,normal,3,family
0.554,0.446,normal,3,family
0.586,0.414,cancer,3,family
0.576,0.424,cancer,3,family
0.509,0.491,cancer,3,family
0.478,0.522,cancer,3,family
0.459,0.541,normal,3,family
0.291,0.709,cancer,3,family
0.416,0.584,normal,3,family
0.457,0.543,cancer,3,family
0.702,0.298,cancer,3,family
0.41,0.59,cancer,3,family
0.514,0.486,cancer,3,family
0.295,0.705,normal,3,family
0.315,0.685,cancer,3,family
0.332,0.668,normal,3,family
0.528,0.472,cancer,3,family
0.404,0.596,normal,3,family
0.294,0.706,normal,3,family
0.422,0.578,cancer,3,family
0.409,0.591,normal,3,family
0.26,0.74,cancer,3,family
0.721,0.279,cancer,3,family
0.561,0.439,normal,3,family
0.477,0.523,normal,3,family
0.431,0.569,normal,3,family
0.732,0.268,cancer,3,family
0.428,0.572,normal,3,family
0.478,0.522,normal,3,family
0.286,0.714,normal,3,family
0.526,0.474,normal,3,family
0.422,0.578,normal,3,family
0.517,0.483,normal,3,family
0.42,0.58,normal,3,family
0.463,0.537,cancer,3,family
0.42,0.58,cancer,3,family
0.353,0.647,cancer,3,family
0.427,0.573,cancer,3,family
0.478,0.522,cancer,3,family
0.762,0.238,cancer,3,family
0.536,0.464,normal,3,family
0.34,0.66,normal,3,family
0.387,0.613,normal,3,family
0.424,0.576,normal,3,family
0.37,0.63,normal,3,family
0.389,0.611,cancer,3,family
0.41,0.59,cancer,3,family
0.448,0.552,normal,3,family
0.449,0.551,normal,3,family
0.459,0.541,normal,3,family
0.528,0.472,cancer,3,family
0.526,0.474,normal,3,family
0.319,0.681,normal,3,family
0.493,0.507,normal,3,family
0.558,0.442,cancer,3,family
0.261,0.739,cancer,3,family
0.52,0.48,normal,3,family
0.311,0.689,normal,30,family
0.559,0.441,cancer,30,family
0.365,0.635,normal,30,family
0.386,0.614,normal,30,family
0.481,0.519,cancer,30,family
0.449,0.551,normal,30,family
0.384,0.616,normal,30,family
0.409,0.591,normal,30,family
0.197,0.803,normal,30,family
0.27,0.73,cancer,30,family
0.417,0.583,normal,30,family
0.373,0.627,normal,30,family
0.419,0.581,normal,30,family
0.619,0.381,cancer,30,family
0.439,0.561,normal,30,family
0.393,0.607,normal,30,family
0.527,0.473,normal,30,family
0.6,0.4,cancer,30,family
0.744,0.256,cancer,30,family
0.493,0.507,cancer,30,family
0.645,0.355,cancer,30,family
0.77,0.23,cancer,30,family
0.432,0.568,cancer,30,family
0.561,0.439,cancer,30,family
0.416,0.584,normal,30,family
0.496,0.504,cancer,30,family
0.458,0.542,cancer,30,family
0.449,0.551,cancer,30,family
0.37,0.63,cancer,30,family
0.686,0.314,cancer,30,family
0.469,0.531,normal,30,family
0.467,0.533,cancer,30,family
0.485,0.515,normal,30,family
0.537,0.463,cancer,30,family
0.412,0.588,normal,30,family
0.511,0.489,cancer,30,family
0.781,0.219,cancer,30,family
0.434,0.566,normal,30,family
0.469,0.531,normal,30,family
0.399,0.601,cancer,30,family
0.539,0.461,cancer,30,family
0.606,0.394,cancer,30,family
0.45,0.55,normal,30,family
0.356,0.644,normal,30,family
0.373,0.627,normal,30,family
0.406,0.594,cancer,30,family
0.357,0.643,normal,30,family
0.442,0.558,cancer,30,family
0.415,0.585,normal,30,family
0.474,0.526,cancer,30,family
0.291,0.709,normal,30,family
0.396,0.604,cancer,30,family
0.452,0.548,cancer,30,family
0.469,0.531,normal,30,family
0.371,0.629,normal,30,family
0.332,0.668,normal,30,family
0.652,0.348,cancer,30,family
0.485,0.515,cancer,30,family
0.481,0.519,normal,30,family
0.493,0.507,normal,30,family
0.434,0.566,cancer,30,family
0.463,0.537,normal,30,family
0.476,0.524,normal,30,family
0.334,0.666,cancer,30,family
0.486,0.514,cancer,30,family
0.335,0.665,normal,30,family
0.303,0.697,cancer,30,family
0.432,0.568,normal,30,family
0.377,0.623,normal,30,family
0.429,0.571,normal,30,family
0.516,0.484,cancer,30,family
0.497,0.503,normal,30,family
0.451,0.549,cancer,30,family
0.515,0.485,normal,30,family
0.436,0.564,normal,30,family
0.448,0.552,cancer,30,family
0.265,0.735,normal,30,family
0.425,0.575,cancer,30,family
0.5,0.5,cancer,30,family
0.345,0.655,normal,30,family
0.307,0.693,normal,30,family
0.507,0.493,normal,30,family
0.696,0.304,cancer,30,family
0.497,0.503,cancer,30,family
0.588,0.412,cancer,30,family
0.557,0.443,cancer,30,family
0.556,0.444,cancer,30,family
0.566,0.434,cancer,30,family
0.455,0.545,normal,30,family
0.422,0.578,normal,30,family
0.363,0.637,normal,30,family
0.497,0.503,normal,30,family
0.463,0.537,normal,30,family
0.468,0.532,normal,30,family
0.519,0.481,normal,30,family
0.511,0.489,normal,30,family
0.42,0.58,normal,30,family
0.486,0.514,cancer,31,family
0.235,0.765,normal,31,family
0.589,0.411,cancer,31,family
0.408,0.592,normal,31,family
0.436,0.564,normal,31,family
0.387,0.613,normal,31,family
0.686,0.314,normal,31,family
0.516,0.484,normal,31,family
0.498,0.502,normal,31,family
0.682,0.318,normal,31,family
0.482,0.518,normal,31,family
0.433,0.567,normal,31,family
0.168,0.832,normal,31,family
0.362,0.638,normal,31,family
0.663,0.337,cancer,31,family
0.291,0.709,normal,31,family
0.572,0.428,cancer,31,family
0.583,0.417,cancer,31,family
0.657,0.343,normal,31,family
0.596,0.404,cancer,31,family
0.298,0.702,normal,31,family
0.62,0.38,cancer,31,family
0.427,0.573,cancer,31,family
0.767,0.233,cancer,31,family
0.33,0.67,normal,31,family
0.458,0.542,normal,31,family
0.58,0.42,cancer,31,family
0.292,0.708,cancer,31,family
0.652,0.348,cancer,31,family
0.458,0.542,cancer,31,family
0.304,0.696,cancer,31,family
0.887,0.113,cancer,31,family
0.438,0.562,cancer,31,family
0.529,0.471,cancer,31,family
0.531,0.469,cancer,31,family
0.548,0.452,cancer,31,family
0.457,0.543,normal,31,family
0.599,0.401,cancer,31,family
0.37,0.63,normal,31,family
0.553,0.447,normal,31,family
0.587,0.413,normal,31,family
0.522,0.478,cancer,31,family
0.398,0.602,cancer,31,family
0.429,0.571,cancer,31,family
0.548,0.452,cancer,31,family
0.483,0.517,cancer,31,family
0.332,0.668,cancer,31,family
0.513,0.487,normal,31,family
0.374,0.626,cancer,31,family
0.519,0.481,normal,31,family
0.406,0.594,normal,31,family
0.254,0.746,normal,31,family
0.305,0.695,cancer,31,family
0.484,0.516,cancer,31,family
0.255,0.745,cancer,31,family
0.221,0.779,normal,31,family
0.324,0.676,normal,31,family
0.771,0.229,cancer,31,family
0.588,0.412,normal,31,family
0.453,0.547,cancer,31,family
0.402,0.598,cancer,31,family
0.338,0.662,normal,31,family
0.733,0.267,cancer,31,family
0.409,0.591,normal,31,family
0.35,0.65,normal,31,family
0.433,0.567,normal,31,family
0.507,0.493,normal,31,family
0.31,0.69,cancer,31,family
0.568,0.432,cancer,31,family
0.423,0.577,normal,31,family
0.741,0.259,cancer,31,family
0.407,0.593,cancer,31,family
0.309,0.691,normal,31,family
0.364,0.636,cancer,31,family
0.297,0.703,cancer,31,family
0.86,0.14,cancer,31,family
0.35,0.65,normal,31,family
0.523,0.477,cancer,31,family
0.391,0.609,normal,31,family
0.376,0.624,normal,31,family
0.397,0.603,normal,31,family
0.604,0.396,normal,31,family
0.554,0.446,normal,31,family
0.541,0.459,normal,31,family
0.447,0.553,normal,31,family
0.678,0.322,cancer,31,family
0.467,0.533,normal,31,family
0.309,0.691,normal,31,family
0.561,0.439,normal,31,family
