cancer,normal,actual,seed,level
0.613,0.387,cancer,30,asv
0.63,0.37,cancer,30,asv
0.708,0.292,cancer,30,asv
0.445,0.555,normal,30,asv
0.448,0.552,normal,30,asv
0.396,0.604,normal,30,asv
0.301,0.699,cancer,30,asv
0.607,0.393,normal,30,asv
0.464,0.536,normal,30,asv
0.46,0.54,normal,30,asv
0.466,0.534,cancer,30,asv
0.276,0.724,normal,30,asv
0.351,0.649,normal,30,asv
0.579,0.421,normal,30,asv
0.384,0.616,cancer,30,asv
0.408,0.592,normal,30,asv
0.414,0.586,cancer,30,asv
0.397,0.603,cancer,30,asv
0.429,0.571,cancer,30,asv
0.357,0.643,cancer,30,asv
0.386,0.614,normal,30,asv
0.493,0.507,cancer,30,asv
0.432,0.568,normal,30,asv
0.468,0.532,normal,30,asv
0.452,0.548,normal,30,asv
0.303,0.697,normal,30,asv
0.506,0.494,cancer,30,asv
0.625,0.375,cancer,30,asv
0.54,0.46,normal,30,asv
0.756,0.244,normal,30,asv
0.742,0.258,normal,30,asv
0.291,0.709,normal,30,asv
0.451,0.549,cancer,30,asv
0.224,0.776,cancer,30,asv
0.432,0.568,normal,30,asv
0.451,0.549,normal,30,asv
0.359,0.641,normal,30,asv
0.503,0.497,cancer,30,asv
0.547,0.453,normal,30,asv
0.377,0.623,normal,31,asv
0.532,0.468,cancer,31,asv
0.398,0.602,normal,31,asv
0.496,0.504,normal,31,asv
0.481,0.519,normal,31,asv
0.474,0.526,normal,31,asv
0.342,0.658,normal,31,asv
0.455,0.545,cancer,31,asv
0.523,0.477,normal,31,asv
0.427,0.573,normal,31,asv
0.38,0.62,normal,31,asv
0.353,0.647,normal,31,asv
0.518,0.482,normal,31,asv
0.433,0.567,normal,31,asv
0.311,0.689,normal,31,asv
0.398,0.602,cancer,31,asv
0.371,0.629,normal,31,asv
0.581,0.419,cancer,31,asv
0.421,0.579,cancer,31,asv
0.604,0.396,cancer,31,asv
0.65,0.35,cancer,31,asv
0.414,0.586,normal,31,asv
0.635,0.365,cancer,31,asv
0.598,0.402,cancer,31,asv
0.468,0.532,normal,31,asv
0.362,0.638,cancer,31,asv
0.365,0.635,normal,31,asv
0.375,0.625,normal,31,asv
0.531,0.469,cancer,31,asv
0.51,0.49,cancer,31,asv
0.59,0.41,cancer,31,asv
0.506,0.494,cancer,31,asv
0.618,0.382,cancer,31,asv
0.631,0.369,cancer,31,asv
0.508,0.492,cancer,31,asv
0.519,0.481,cancer,31,asv
0.564,0.436,cancer,31,asv
0.605,0.395,cancer,31,asv
0.382,0.618,cancer,31,asv
0.467,0.533,cancer,31,asv
0.433,0.567,cancer,31,asv
0.482,0.518,cancer,31,asv
0.452,0.548,cancer,31,asv
0.349,0.651,cancer,31,asv
0.391,0.609,cancer,31,asv
0.514,0.486,cancer,31,asv
0.447,0.553,normal,31,asv
0.45,0.55,normal,31,asv
0.574,0.426,cancer,31,asv
0.533,0.467,cancer,31,asv
0.397,0.603,normal,31,asv
0.394,0.606,normal,31,asv
0.492,0.508,cancer,31,asv
0.508,0.492,cancer,31,asv
0.42,0.58,normal,31,asv
0.53,0.47,normal,31,asv
0.429,0.571,normal,31,asv
0.702,0.298,cancer,31,asv
0.603,0.397,cancer,31,asv
0.469,0.531,normal,31,asv
0.565,0.435,cancer,31,asv
0.442,0.558,normal,31,asv
0.429,0.571,normal,31,asv
0.474,0.526,cancer,31,asv
0.379,0.621,normal,31,asv
0.437,0.563,cancer,31,asv
0.433,0.567,normal,31,asv
0.564,0.436,normal,31,asv
0.641,0.359,cancer,31,asv
0.455,0.545,normal,31,asv
0.618,0.382,normal,31,asv
0.44,0.56,normal,31,asv
0.608,0.392,cancer,31,asv
0.587,0.413,cancer,31,asv
0.477,0.523,normal,31,asv
0.365,0.635,normal,31,asv
0.685,0.315,cancer,31,asv
0.444,0.556,normal,31,asv
0.507,0.493,cancer,31,asv
0.471,0.529,normal,31,asv
0.461,0.539,normal,31,asv
0.412,0.588,cancer,31,asv
0.406,0.594,normal,31,asv
0.396,0.604,normal,31,asv
0.686,0.314,normal,31,asv
0.39,0.61,normal,31,asv
0.426,0.574,normal,31,asv
0.48,0.52,cancer,31,asv
0.573,0.427,normal,31,asv
0.68,0.32,normal,31,asv
0.377,0.623,normal,31,asv
0.434,0.566,normal,31,asv
0.451,0.549,normal,31,asv
0.274,0.726,cancer,31,asv
0.353,0.647,normal,31,asv
0.572,0.428,normal,31,asv
0.589,0.411,normal,31,asv
0.475,0.525,normal,32,asv
0.592,0.408,normal,32,asv
0.345,0.655,normal,32,asv
0.434,0.566,normal,32,asv
0.335,0.665,normal,32,asv
0.43,0.57,normal,32,asv
0.353,0.647,normal,32,asv
0.341,0.659,normal,32,asv
0.421,0.579,normal,32,asv
0.494,0.506,normal,32,asv
0.457,0.543,cancer,32,asv
0.512,0.488,normal,32,asv
0.54,0.46,normal,32,asv
0.554,0.446,cancer,32,asv
0.303,0.697,normal,32,asv
0.426,0.574,normal,32,asv
0.519,0.481,cancer,32,asv
0.387,0.613,normal,32,asv
0.597,0.403,cancer,32,asv
0.372,0.628,normal,32,asv
0.335,0.665,normal,32,asv
0.401,0.599,cancer,32,asv
0.418,0.582,normal,32,asv
0.428,0.572,normal,32,asv
0.59,0.41,cancer,32,asv
0.683,0.317,cancer,32,asv
0.475,0.525,cancer,32,asv
0.397,0.603,cancer,32,asv
0.514,0.486,normal,32,asv
0.567,0.433,cancer,32,asv
0.523,0.477,cancer,32,asv
0.48,0.52,cancer,32,asv
0.43,0.57,cancer,32,asv
0.506,0.494,cancer,32,asv
0.501,0.499,cancer,32,asv
0.674,0.326,cancer,32,asv
0.551,0.449,cancer,32,asv
0.425,0.575,cancer,32,asv
0.486,0.514,cancer,32,asv
0.447,0.553,cancer,32,asv
0.516,0.484,cancer,32,asv
0.528,0.472,normal,32,asv
0.383,0.617,cancer,32,asv
0.415,0.585,cancer,32,asv
0.393,0.607,normal,32,asv
0.505,0.495,cancer,32,asv
0.567,0.433,cancer,32,asv
0.478,0.522,normal,32,asv
0.54,0.46,cancer,32,asv
0.435,0.565,normal,32,asv
0.434,0.566,normal,32,asv
0.493,0.507,cancer,32,asv
0.656,0.344,normal,32,asv
0.429,0.571,cancer,32,asv
0.488,0.512,cancer,32,asv
0.504,0.496,cancer,32,asv
0.463,0.537,cancer,32,asv
0.432,0.568,cancer,32,asv
0.355,0.645,cancer,32,asv
0.489,0.511,normal,32,asv
0.477,0.523,normal,32,asv
0.405,0.595,normal,32,asv
0.389,0.611,normal,32,asv
0.418,0.582,normal,32,asv
0.505,0.495,normal,32,asv
0.485,0.515,normal,32,asv
0.353,0.647,normal,32,asv
0.588,0.412,cancer,32,asv
0.435,0.565,cancer,32,asv
0.355,0.645,normal,32,asv
0.408,0.592,normal,32,asv
0.409,0.591,normal,32,asv
0.52,0.48,cancer,32,asv
0.511,0.489,normal,32,asv
0.421,0.579,normal,32,asv
0.437,0.563,normal,32,asv
0.484,0.516,cancer,32,asv
0.509,0.491,cancer,32,asv
0.392,0.608,cancer,32,asv
0.416,0.584,normal,32,asv
0.422,0.578,normal,32,asv
0.501,0.499,cancer,32,asv
0.426,0.574,cancer,32,asv
0.377,0.623,normal,32,asv
0.391,0.609,normal,32,asv
0.412,0.588,normal,32,asv
0.397,0.603,cancer,32,asv
0.451,0.549,cancer,32,asv
0.425,0.575,normal,32,asv
0.649,0.351,normal,32,asv
0.449,0.551,cancer,32,asv
0.466,0.534,normal,32,asv
0.461,0.539,normal,32,asv
0.351,0.649,normal,32,asv
0.379,0.621,cancer,32,asv
0.385,0.615,normal,32,asv
0.373,0.627,normal,32,asv
0.447,0.553,normal,33,asv
0.256,0.744,normal,33,asv
0.354,0.646,normal,33,asv
0.327,0.673,normal,33,asv
0.261,0.739,normal,33,asv
0.437,0.563,normal,33,asv
0.336,0.664,normal,33,asv
0.398,0.602,normal,33,asv
0.539,0.461,normal,33,asv
0.233,0.767,cancer,33,asv
0.503,0.497,cancer,33,asv
0.459,0.541,normal,33,asv
0.388,0.612,normal,33,asv
0.326,0.674,normal,33,asv
0.429,0.571,normal,33,asv
0.292,0.708,normal,33,asv
0.466,0.534,cancer,33,asv
0.388,0.612,normal,33,asv
0.322,0.678,normal,33,asv
0.558,0.442,cancer,33,asv
0.352,0.648,normal,33,asv
0.385,0.615,normal,33,asv
0.48,0.52,cancer,33,asv
0.422,0.578,normal,33,asv
0.382,0.618,normal,33,asv
0.694,0.306,cancer,33,asv
0.37,0.63,cancer,33,asv
0.43,0.57,cancer,33,asv
0.494,0.506,cancer,33,asv
0.457,0.543,cancer,33,asv
0.613,0.387,cancer,33,asv
0.468,0.532,cancer,33,asv
0.741,0.259,cancer,33,asv
0.539,0.461,cancer,33,asv
0.332,0.668,cancer,33,asv
0.502,0.498,cancer,33,asv
0.448,0.552,normal,33,asv
0.467,0.533,cancer,33,asv
0.478,0.522,cancer,33,asv
0.668,0.332,cancer,33,asv
0.396,0.604,cancer,33,asv
0.286,0.714,cancer,33,asv
0.658,0.342,cancer,33,asv
0.487,0.513,cancer,33,asv
0.399,0.601,cancer,33,asv
0.551,0.449,cancer,33,asv
0.674,0.326,cancer,33,asv
0.432,0.568,normal,33,asv
0.499,0.501,normal,33,asv
0.545,0.455,cancer,33,asv
0.46,0.54,cancer,33,asv
0.48,0.52,cancer,33,asv
0.467,0.533,cancer,33,asv
0.669,0.331,cancer,33,asv
0.534,0.466,normal,33,asv
0.531,0.469,cancer,33,asv
0.436,0.564,cancer,33,asv
0.596,0.404,cancer,33,asv
0.536,0.464,normal,33,asv
0.445,0.555,normal,33,asv
0.568,0.432,cancer,33,asv
0.383,0.617,normal,33,asv
0.421,0.579,normal,33,asv
0.607,0.393,cancer,33,asv
0.362,0.638,cancer,33,asv
0.454,0.546,cancer,33,asv
0.471,0.529,cancer,33,asv
0.519,0.481,normal,33,asv
0.362,0.638,normal,33,asv
0.371,0.629,normal,33,asv
0.426,0.574,normal,33,asv
0.491,0.509,normal,33,asv
0.467,0.533,normal,33,asv
0.619,0.381,normal,33,asv
0.582,0.418,cancer,33,asv
0.529,0.471,cancer,33,asv
0.491,0.509,normal,33,asv
0.386,0.614,cancer,33,asv
0.433,0.567,normal,33,asv
0.328,0.672,normal,33,asv
0.469,0.531,normal,33,asv
0.513,0.487,normal,33,asv
0.487,0.513,normal,33,asv
0.464,0.536,cancer,33,asv
0.392,0.608,normal,33,asv
0.508,0.492,normal,33,asv
0.379,0.621,normal,33,asv
0.383,0.617,cancer,33,asv
0.689,0.311,normal,33,asv
0.4,0.6,normal,33,asv
0.477,0.523,normal,33,asv
0.512,0.488,cancer,33,asv
0.616,0.384,normal,33,asv
0.439,0.561,normal,33,asv
0.401,0.599,normal,33,asv
0.387,0.613,normal,33,asv
0.513,0.487,normal,33,asv
0.657,0.343,cancer,34,asv
0.433,0.567,normal,34,asv
0.373,0.627,normal,34,asv
0.274,0.726,normal,34,asv
0.578,0.422,normal,34,asv
0.552,0.448,normal,34,asv
0.432,0.568,normal,34,asv
0.336,0.664,normal,34,asv
0.619,0.381,normal,34,asv
0.539,0.461,normal,34,asv
0.317,0.683,normal,34,asv
0.358,0.642,cancer,34,asv
0.331,0.669,normal,34,asv
0.43,0.57,cancer,34,asv
0.566,0.434,normal,34,asv
0.556,0.444,normal,34,asv
0.296,0.704,normal,34,asv
0.615,0.385,cancer,34,asv
0.52,0.48,cancer,34,asv
0.475,0.525,normal,34,asv
0.492,0.508,normal,34,asv
0.581,0.419,cancer,34,asv
0.531,0.469,cancer,34,asv
0.464,0.536,cancer,34,asv
0.579,0.421,cancer,34,asv
0.449,0.551,cancer,34,asv
0.406,0.594,normal,34,asv
0.604,0.396,cancer,34,asv
0.524,0.476,normal,34,asv
0.448,0.552,cancer,34,asv
0.588,0.412,cancer,34,asv
0.519,0.481,cancer,34,asv
0.674,0.326,cancer,34,asv
0.36,0.64,cancer,34,asv
0.663,0.337,cancer,34,asv
0.605,0.395,cancer,34,asv
0.486,0.514,cancer,34,asv
0.279,0.721,cancer,34,asv
0.598,0.402,normal,34,asv
0.521,0.479,cancer,34,asv
0.499,0.501,cancer,34,asv
0.47,0.53,cancer,34,asv
0.416,0.584,cancer,34,asv
0.509,0.491,cancer,34,asv
0.491,0.509,cancer,34,asv
0.468,0.532,normal,34,asv
0.515,0.485,cancer,34,asv
0.375,0.625,cancer,34,asv
0.598,0.402,normal,34,asv
0.396,0.604,cancer,34,asv
0.534,0.466,cancer,34,asv
0.436,0.564,normal,34,asv
0.393,0.607,cancer,34,asv
0.597,0.403,cancer,34,asv
0.389,0.611,normal,34,asv
0.516,0.484,cancer,34,asv
0.496,0.504,normal,34,asv
0.583,0.417,normal,34,asv
0.481,0.519,normal,34,asv
0.438,0.562,normal,34,asv
0.353,0.647,normal,34,asv
0.402,0.598,cancer,34,asv
0.526,0.474,cancer,34,asv
0.353,0.647,normal,34,asv
0.373,0.627,normal,34,asv
0.477,0.523,normal,34,asv
0.459,0.541,normal,34,asv
0.681,0.319,cancer,34,asv
0.459,0.541,normal,34,asv
0.565,0.435,cancer,34,asv
0.418,0.582,normal,34,asv
0.46,0.54,normal,34,asv
0.438,0.562,normal,34,asv
0.565,0.435,normal,34,asv
0.372,0.628,normal,34,asv
0.371,0.629,normal,34,asv
0.445,0.555,cancer,34,asv
0.44,0.56,normal,34,asv
0.484,0.516,normal,34,asv
0.385,0.615,cancer,34,asv
0.425,0.575,normal,34,asv
0.481,0.519,normal,34,asv
0.473,0.527,cancer,34,asv
0.419,0.581,normal,34,asv
0.422,0.578,cancer,34,asv
0.414,0.586,normal,34,asv
0.527,0.473,cancer,34,asv
0.538,0.462,normal,34,asv
0.514,0.486,cancer,34,asv
0.49,0.51,normal,34,asv
0.447,0.553,normal,34,asv
0.454,0.546,normal,34,asv
0.387,0.613,cancer,34,asv
0.511,0.489,normal,34,asv
0.514,0.486,normal,34,asv
0.528,0.472,cancer,34,asv
0.456,0.544,normal,34,asv
0.307,0.693,normal,35,asv
0.371,0.629,cancer,35,asv
0.337,0.663,normal,35,asv
0.323,0.677,normal,35,asv
0.472,0.528,cancer,35,asv
0.343,0.657,normal,35,asv
0.414,0.586,normal,35,asv
0.363,0.637,normal,35,asv
0.485,0.515,normal,35,asv
0.515,0.485,normal,35,asv
0.513,0.487,normal,35,asv
0.375,0.625,normal,35,asv
0.617,0.383,normal,35,asv
0.404,0.596,cancer,35,asv
0.515,0.485,normal,35,asv
0.441,0.559,cancer,35,asv
0.404,0.596,normal,35,asv
0.544,0.456,normal,35,asv
0.506,0.494,normal,35,asv
0.46,0.54,normal,35,asv
0.654,0.346,cancer,35,asv
0.416,0.584,cancer,35,asv
0.477,0.523,cancer,35,asv
0.513,0.487,normal,35,asv
0.556,0.444,cancer,35,asv
0.575,0.425,cancer,35,asv
0.583,0.417,cancer,35,asv
0.44,0.56,cancer,35,asv
0.543,0.457,cancer,35,asv
0.616,0.384,cancer,35,asv
0.501,0.499,cancer,35,asv
0.458,0.542,normal,35,asv
0.32,0.68,normal,35,asv
0.572,0.428,cancer,35,asv
0.512,0.488,cancer,35,asv
0.458,0.542,cancer,35,asv
0.5,0.5,cancer,35,asv
0.619,0.381,cancer,35,asv
0.407,0.593,cancer,35,asv
0.429,0.571,cancer,35,asv
0.614,0.386,cancer,35,asv
0.633,0.367,cancer,35,asv
0.501,0.499,normal,35,asv
0.383,0.617,cancer,35,asv
0.622,0.378,cancer,35,asv
0.507,0.493,cancer,35,asv
0.503,0.497,normal,35,asv
0.542,0.458,normal,35,asv
0.241,0.759,normal,35,asv
0.512,0.488,cancer,35,asv
0.459,0.541,normal,35,asv
0.432,0.568,normal,35,asv
0.371,0.629,cancer,35,asv
0.471,0.529,cancer,35,asv
0.574,0.426,cancer,35,asv
0.34,0.66,cancer,35,asv
0.394,0.606,cancer,35,asv
0.625,0.375,cancer,35,asv
0.421,0.579,normal,35,asv
0.405,0.595,normal,35,asv
0.407,0.593,normal,35,asv
0.472,0.528,normal,35,asv
0.6,0.4,cancer,35,asv
0.53,0.47,normal,35,asv
0.36,0.64,normal,35,asv
0.436,0.564,normal,35,asv
0.413,0.587,normal,35,asv
0.481,0.519,normal,35,asv
0.408,0.592,normal,35,asv
0.469,0.531,normal,35,asv
0.522,0.478,cancer,35,asv
0.471,0.529,cancer,35,asv
0.428,0.572,cancer,35,asv
0.379,0.621,normal,35,asv
0.49,0.51,cancer,35,asv
0.514,0.486,normal,35,asv
0.58,0.42,cancer,35,asv
0.467,0.533,normal,35,asv
0.465,0.535,normal,35,asv
0.465,0.535,normal,35,asv
0.376,0.624,normal,35,asv
0.61,0.39,cancer,35,asv
0.486,0.514,normal,35,asv
0.494,0.506,cancer,35,asv
0.549,0.451,cancer,35,asv
0.523,0.477,normal,35,asv
0.467,0.533,normal,35,asv
0.49,0.51,normal,35,asv
0.493,0.507,cancer,35,asv
0.472,0.528,cancer,35,asv
0.499,0.501,normal,35,asv
0.424,0.576,normal,35,asv
0.551,0.449,normal,35,asv
0.37,0.63,cancer,35,asv
0.328,0.672,normal,35,asv
0.524,0.476,normal,35,asv
0.491,0.509,normal,35,asv
0.436,0.564,normal,36,asv
0.409,0.591,normal,36,asv
0.322,0.678,normal,36,asv
0.375,0.625,normal,36,asv
0.595,0.405,normal,36,asv
0.485,0.515,cancer,36,asv
0.45,0.55,normal,36,asv
0.62,0.38,normal,36,asv
0.459,0.541,normal,36,asv
0.48,0.52,normal,36,asv
0.425,0.575,normal,36,asv
0.487,0.513,cancer,36,asv
0.369,0.631,normal,36,asv
0.566,0.434,normal,36,asv
0.448,0.552,normal,36,asv
0.393,0.607,cancer,36,asv
0.402,0.598,normal,36,asv
0.37,0.63,normal,36,asv
0.404,0.596,normal,36,asv
0.43,0.57,cancer,36,asv
0.508,0.492,cancer,36,asv
0.591,0.409,cancer,36,asv
0.535,0.465,normal,36,asv
0.588,0.412,cancer,36,asv
0.412,0.588,normal,36,asv
0.431,0.569,normal,36,asv
0.348,0.652,cancer,36,asv
0.456,0.544,normal,36,asv
0.543,0.457,cancer,36,asv
0.473,0.527,cancer,36,asv
0.628,0.372,cancer,36,asv
0.562,0.438,cancer,36,asv
0.582,0.418,cancer,36,asv
0.467,0.533,cancer,36,asv
0.432,0.568,cancer,36,asv
0.506,0.494,cancer,36,asv
0.449,0.551,cancer,36,asv
0.384,0.616,normal,36,asv
0.576,0.424,cancer,36,asv
0.613,0.387,cancer,36,asv
0.692,0.308,cancer,36,asv
0.572,0.428,cancer,36,asv
0.594,0.406,cancer,36,asv
0.546,0.454,normal,36,asv
0.413,0.587,normal,36,asv
0.379,0.621,cancer,36,asv
0.632,0.368,cancer,36,asv
0.504,0.496,normal,36,asv
0.607,0.393,cancer,36,asv
0.303,0.697,normal,36,asv
0.312,0.688,cancer,36,asv
0.594,0.406,normal,36,asv
0.536,0.464,cancer,36,asv
0.526,0.474,cancer,36,asv
0.517,0.483,cancer,36,asv
0.372,0.628,cancer,36,asv
0.649,0.351,cancer,36,asv
0.51,0.49,cancer,36,asv
0.483,0.517,cancer,36,asv
0.466,0.534,normal,36,asv
0.522,0.478,normal,36,asv
0.396,0.604,cancer,36,asv
0.456,0.544,cancer,36,asv
0.412,0.588,normal,36,asv
0.462,0.538,normal,36,asv
0.478,0.522,normal,36,asv
0.289,0.711,normal,36,asv
0.534,0.466,cancer,36,asv
0.328,0.672,normal,36,asv
0.392,0.608,normal,36,asv
0.469,0.531,cancer,36,asv
0.348,0.652,normal,36,asv
0.329,0.671,cancer,36,asv
0.417,0.583,normal,36,asv
0.483,0.517,normal,36,asv
0.325,0.675,normal,36,asv
0.584,0.416,cancer,36,asv
0.428,0.572,normal,36,asv
0.394,0.606,normal,36,asv
0.371,0.629,cancer,36,asv
0.497,0.503,normal,36,asv
0.462,0.538,normal,36,asv
0.413,0.587,cancer,36,asv
0.42,0.58,normal,36,asv
0.453,0.547,normal,36,asv
0.365,0.635,normal,36,asv
0.537,0.463,normal,36,asv
0.5,0.5,normal,36,asv
0.5,0.5,cancer,36,asv
0.626,0.374,cancer,36,asv
0.539,0.461,cancer,36,asv
0.525,0.475,normal,36,asv
0.457,0.543,normal,36,asv
0.337,0.663,normal,36,asv
0.494,0.506,cancer,36,asv
0.489,0.511,normal,36,asv
0.51,0.49,normal,36,asv
0.449,0.551,normal,37,asv
0.407,0.593,normal,37,asv
0.511,0.489,normal,37,asv
0.337,0.663,normal,37,asv
0.592,0.408,normal,37,asv
0.526,0.474,normal,37,asv
0.318,0.682,normal,37,asv
0.38,0.62,normal,37,asv
0.559,0.441,normal,37,asv
0.56,0.44,normal,37,asv
0.447,0.553,normal,37,asv
0.292,0.708,cancer,37,asv
0.596,0.404,cancer,37,asv
0.473,0.527,cancer,37,asv
0.629,0.371,cancer,37,asv
0.336,0.664,normal,37,asv
0.413,0.587,normal,37,asv
0.445,0.555,cancer,37,asv
0.457,0.543,normal,37,asv
0.382,0.618,cancer,37,asv
0.335,0.665,normal,37,asv
0.381,0.619,normal,37,asv
0.602,0.398,cancer,37,asv
0.397,0.603,normal,37,asv
0.484,0.516,normal,37,asv
0.471,0.529,cancer,37,asv
0.738,0.262,cancer,37,asv
0.497,0.503,cancer,37,asv
0.539,0.461,cancer,37,asv
0.558,0.442,cancer,37,asv
0.454,0.546,cancer,37,asv
0.437,0.563,cancer,37,asv
0.459,0.541,cancer,37,asv
0.434,0.566,cancer,37,asv
0.499,0.501,cancer,37,asv
0.486,0.514,normal,37,asv
0.597,0.403,cancer,37,asv
0.322,0.678,normal,37,asv
0.393,0.607,normal,37,asv
0.596,0.404,cancer,37,asv
0.466,0.534,cancer,37,asv
0.399,0.601,normal,37,asv
0.488,0.512,cancer,37,asv
0.397,0.603,normal,37,asv
0.65,0.35,cancer,37,asv
0.552,0.448,cancer,37,asv
0.527,0.473,cancer,37,asv
0.428,0.572,cancer,37,asv
0.504,0.496,normal,37,asv
0.609,0.391,cancer,37,asv
0.316,0.684,cancer,37,asv
0.445,0.555,cancer,37,asv
0.575,0.425,cancer,37,asv
0.389,0.611,normal,37,asv
0.386,0.614,normal,37,asv
0.456,0.544,normal,37,asv
0.449,0.551,cancer,37,asv
0.502,0.498,cancer,37,asv
0.346,0.654,normal,37,asv
0.527,0.473,cancer,37,asv
0.45,0.55,cancer,37,asv
0.512,0.488,normal,37,asv
0.46,0.54,cancer,37,asv
0.487,0.513,normal,37,asv
0.448,0.552,normal,37,asv
0.55,0.45,normal,37,asv
0.427,0.573,cancer,37,asv
0.583,0.417,cancer,37,asv
0.396,0.604,cancer,37,asv
0.505,0.495,cancer,37,asv
0.39,0.61,normal,37,asv
0.537,0.463,normal,37,asv
0.512,0.488,cancer,37,asv
0.428,0.572,normal,37,asv
0.408,0.592,normal,37,asv
0.419,0.581,normal,37,asv
0.361,0.639,normal,37,asv
0.431,0.569,cancer,37,asv
0.478,0.522,cancer,37,asv
0.602,0.398,cancer,37,asv
0.61,0.39,cancer,37,asv
0.539,0.461,normal,37,asv
0.679,0.321,normal,37,asv
0.408,0.592,normal,37,asv
0.434,0.566,normal,37,asv
0.443,0.557,normal,37,asv
0.357,0.643,normal,37,asv
0.403,0.597,cancer,37,asv
0.494,0.506,normal,37,asv
0.497,0.503,normal,37,asv
0.384,0.616,normal,37,asv
0.374,0.626,normal,37,asv
0.482,0.518,normal,37,asv
0.544,0.456,normal,37,asv
0.387,0.613,normal,37,asv
0.505,0.495,normal,37,asv
0.466,0.534,cancer,37,asv
0.548,0.452,normal,38,asv
0.237,0.763,normal,38,asv
0.355,0.645,cancer,38,asv
0.62,0.38,cancer,38,asv
0.548,0.452,cancer,38,asv
0.407,0.593,normal,38,asv
0.408,0.592,normal,38,asv
0.194,0.806,normal,38,asv
0.43,0.57,normal,38,asv
0.312,0.688,normal,38,asv
0.418,0.582,normal,38,asv
0.565,0.435,normal,38,asv
0.216,0.784,cancer,38,asv
0.358,0.642,normal,38,asv
0.453,0.547,normal,38,asv
0.353,0.647,normal,38,asv
0.471,0.529,normal,38,asv
0.504,0.496,cancer,38,asv
0.539,0.461,normal,38,asv
0.389,0.611,cancer,38,asv
0.548,0.452,cancer,38,asv
0.539,0.461,cancer,38,asv
0.368,0.632,cancer,38,asv
0.433,0.567,normal,38,asv
0.444,0.556,normal,38,asv
0.624,0.376,cancer,38,asv
0.408,0.592,cancer,38,asv
0.729,0.271,cancer,38,asv
0.685,0.315,cancer,38,asv
0.465,0.535,cancer,38,asv
0.602,0.398,cancer,38,asv
0.504,0.496,cancer,38,asv
0.493,0.507,cancer,38,asv
0.764,0.236,cancer,38,asv
0.552,0.448,cancer,38,asv
0.73,0.27,cancer,38,asv
0.247,0.753,normal,38,asv
0.535,0.465,normal,38,asv
0.406,0.594,cancer,38,asv
0.518,0.482,cancer,38,asv
0.507,0.493,normal,38,asv
0.631,0.369,normal,38,asv
0.221,0.779,normal,38,asv
0.353,0.647,cancer,38,asv
0.457,0.543,cancer,38,asv
0.398,0.602,normal,38,asv
0.44,0.56,normal,38,asv
0.521,0.479,cancer,38,asv
0.716,0.284,cancer,38,asv
0.466,0.534,cancer,38,asv
0.389,0.611,cancer,38,asv
0.409,0.591,cancer,38,asv
0.508,0.492,cancer,38,asv
0.38,0.62,cancer,38,asv
0.344,0.656,cancer,38,asv
0.309,0.691,cancer,38,asv
0.571,0.429,normal,38,asv
0.365,0.635,normal,38,asv
0.483,0.517,normal,38,asv
0.403,0.597,normal,38,asv
0.39,0.61,cancer,38,asv
0.211,0.789,cancer,38,asv
0.231,0.769,normal,38,asv
0.427,0.573,normal,38,asv
0.512,0.488,normal,38,asv
0.316,0.684,normal,38,asv
0.363,0.637,normal,38,asv
0.481,0.519,cancer,38,asv
0.283,0.717,cancer,38,asv
0.43,0.57,normal,38,asv
0.393,0.607,cancer,38,asv
0.417,0.583,normal,38,asv
0.581,0.419,cancer,38,asv
0.455,0.545,normal,38,asv
0.436,0.564,normal,38,asv
0.385,0.615,cancer,38,asv
0.337,0.663,normal,38,asv
0.388,0.612,cancer,38,asv
0.379,0.621,cancer,38,asv
0.368,0.632,normal,38,asv
0.466,0.534,normal,38,asv
0.411,0.589,normal,38,asv
0.499,0.501,cancer,38,asv
0.55,0.45,cancer,38,asv
0.555,0.445,normal,38,asv
0.536,0.464,cancer,38,asv
0.348,0.652,normal,38,asv
0.322,0.678,normal,38,asv
0.415,0.585,normal,38,asv
0.481,0.519,normal,38,asv
0.306,0.694,normal,38,asv
0.473,0.527,normal,38,asv
0.429,0.571,normal,38,asv
0.48,0.52,normal,38,asv
0.327,0.673,normal,38,asv
0.407,0.593,normal,38,asv
0.539,0.461,normal,38,asv
0.393,0.607,normal,39,asv
0.405,0.595,normal,39,asv
0.312,0.688,normal,39,asv
0.268,0.732,normal,39,asv
0.613,0.387,normal,39,asv
0.508,0.492,normal,39,asv
0.337,0.663,normal,39,asv
0.592,0.408,normal,39,asv
0.508,0.492,normal,39,asv
0.438,0.562,normal,39,asv
0.491,0.509,normal,39,asv
0.453,0.547,cancer,39,asv
0.513,0.487,normal,39,asv
0.555,0.445,cancer,39,asv
0.397,0.603,cancer,39,asv
0.573,0.427,cancer,39,asv
0.556,0.444,cancer,39,asv
0.43,0.57,normal,39,asv
0.445,0.555,normal,39,asv
0.574,0.426,cancer,39,asv
0.527,0.473,normal,39,asv
0.384,0.616,cancer,39,asv
0.335,0.665,normal,39,asv
0.559,0.441,normal,39,asv
0.46,0.54,cancer,39,asv
0.396,0.604,normal,39,asv
0.373,0.627,cancer,39,asv
0.388,0.612,normal,39,asv
0.428,0.572,cancer,39,asv
0.478,0.522,cancer,39,asv
0.547,0.453,cancer,39,asv
0.578,0.422,cancer,39,asv
0.595,0.405,cancer,39,asv
0.403,0.597,cancer,39,asv
