cancer,normal,actual,seed,level
0.348,0.652,normal,28,otu
0.364,0.636,cancer,28,otu
0.456,0.544,normal,28,otu
0.668,0.332,cancer,28,otu
0.524,0.476,cancer,28,otu
0.524,0.476,cancer,28,otu
0.504,0.496,normal,28,otu
0.479,0.521,normal,28,otu
0.451,0.549,normal,28,otu
0.454,0.546,normal,28,otu
0.487,0.513,normal,28,otu
0.36,0.64,cancer,28,otu
0.635,0.365,normal,28,otu
0.578,0.422,cancer,28,otu
0.446,0.554,normal,28,otu
0.415,0.585,normal,28,otu
0.449,0.551,cancer,28,otu
0.551,0.449,normal,28,otu
0.504,0.496,normal,28,otu
0.56,0.44,normal,28,otu
0.535,0.465,cancer,28,otu
0.357,0.643,normal,28,otu
0.469,0.531,normal,28,otu
0.313,0.687,normal,29,otu
0.423,0.577,normal,29,otu
0.275,0.725,normal,29,otu
0.337,0.663,cancer,29,otu
0.561,0.439,normal,29,otu
0.501,0.499,normal,29,otu
0.648,0.352,normal,29,otu
0.541,0.459,normal,29,otu
0.525,0.475,normal,29,otu
0.32,0.68,normal,29,otu
0.434,0.566,normal,29,otu
0.255,0.745,cancer,29,otu
0.528,0.472,cancer,29,otu
0.596,0.404,normal,29,otu
0.34,0.66,cancer,29,otu
0.321,0.679,normal,29,otu
0.425,0.575,cancer,29,otu
0.504,0.496,cancer,29,otu
0.627,0.373,cancer,29,otu
0.586,0.414,cancer,29,otu
0.368,0.632,normal,29,otu
0.396,0.604,cancer,29,otu
0.465,0.535,normal,29,otu
0.365,0.635,cancer,29,otu
0.659,0.341,cancer,29,otu
0.389,0.611,normal,29,otu
0.433,0.567,cancer,29,otu
0.409,0.591,normal,29,otu
0.464,0.536,cancer,29,otu
0.49,0.51,cancer,29,otu
0.449,0.551,cancer,29,otu
0.476,0.524,cancer,29,otu
0.534,0.466,cancer,29,otu
0.632,0.368,cancer,29,otu
0.659,0.341,cancer,29,otu
0.39,0.61,cancer,29,otu
0.526,0.474,cancer,29,otu
0.374,0.626,cancer,29,otu
0.689,0.311,cancer,29,otu
0.421,0.579,cancer,29,otu
0.358,0.642,normal,29,otu
0.497,0.503,normal,29,otu
0.551,0.449,normal,29,otu
0.496,0.504,cancer,29,otu
0.608,0.392,cancer,29,otu
0.333,0.667,normal,29,otu
0.471,0.529,cancer,29,otu
0.452,0.548,cancer,29,otu
0.475,0.525,normal,29,otu
0.522,0.478,cancer,29,otu
0.406,0.594,cancer,29,otu
0.538,0.462,normal,29,otu
0.505,0.495,normal,29,otu
0.354,0.646,cancer,29,otu
0.573,0.427,cancer,29,otu
0.531,0.469,cancer,29,otu
0.468,0.532,normal,29,otu
0.608,0.392,cancer,29,otu
0.556,0.444,cancer,29,otu
0.329,0.671,normal,29,otu
0.392,0.608,normal,29,otu
0.597,0.403,cancer,29,otu
0.558,0.442,normal,29,otu
0.663,0.337,cancer,29,otu
0.574,0.426,normal,29,otu
0.396,0.604,normal,29,otu
0.403,0.597,normal,29,otu
0.671,0.329,normal,29,otu
0.493,0.507,normal,29,otu
0.437,0.563,normal,29,otu
0.548,0.452,normal,29,otu
0.315,0.685,normal,29,otu
0.481,0.519,normal,29,otu
0.451,0.549,normal,29,otu
0.421,0.579,cancer,29,otu
0.476,0.524,normal,29,otu
0.454,0.546,normal,29,otu
0.613,0.387,cancer,29,otu
0.473,0.527,normal,29,otu
0.358,0.642,normal,29,otu
0.426,0.574,normal,29,otu
0.511,0.489,cancer,29,otu
0.398,0.602,cancer,29,otu
0.427,0.573,cancer,29,otu
0.496,0.504,normal,29,otu
0.692,0.308,cancer,29,otu
0.486,0.514,normal,29,otu
0.534,0.466,cancer,29,otu
0.417,0.583,normal,29,otu
0.355,0.645,normal,29,otu
0.544,0.456,normal,29,otu
0.395,0.605,normal,29,otu
0.353,0.647,normal,29,otu
0.482,0.518,cancer,29,otu
0.481,0.519,normal,29,otu
0.537,0.463,normal,29,otu
0.381,0.619,normal,29,otu
0.351,0.649,cancer,3,otu
0.269,0.731,normal,3,otu
0.34,0.66,normal,3,otu
0.512,0.488,normal,3,otu
0.536,0.464,normal,3,otu
0.31,0.69,normal,3,otu
0.508,0.492,normal,3,otu
0.274,0.726,cancer,3,otu
0.383,0.617,normal,3,otu
0.56,0.44,normal,3,otu
0.343,0.657,normal,3,otu
0.381,0.619,normal,3,otu
0.431,0.569,normal,3,otu
0.552,0.448,cancer,3,otu
0.448,0.552,normal,3,otu
0.355,0.645,normal,3,otu
0.441,0.559,normal,3,otu
0.512,0.488,cancer,3,otu
0.357,0.643,cancer,3,otu
0.494,0.506,normal,3,otu
0.343,0.657,normal,3,otu
0.422,0.578,cancer,3,otu
0.345,0.655,normal,3,otu
0.527,0.473,normal,3,otu
0.442,0.558,cancer,3,otu
0.377,0.623,normal,3,otu
0.44,0.56,normal,3,otu
0.443,0.557,normal,3,otu
0.469,0.531,cancer,3,otu
0.531,0.469,normal,3,otu
0.541,0.459,cancer,3,otu
0.644,0.356,cancer,3,otu
0.5,0.5,cancer,3,otu
0.431,0.569,cancer,3,otu
0.627,0.373,cancer,3,otu
0.631,0.369,cancer,3,otu
0.395,0.605,normal,3,otu
0.575,0.425,cancer,3,otu
0.537,0.463,cancer,3,otu
0.617,0.383,normal,3,otu
0.349,0.651,cancer,3,otu
0.558,0.442,cancer,3,otu
0.478,0.522,normal,3,otu
0.574,0.426,normal,3,otu
0.499,0.501,cancer,3,otu
0.499,0.501,cancer,3,otu
0.581,0.419,cancer,3,otu
0.554,0.446,cancer,3,otu
0.419,0.581,cancer,3,otu
0.544,0.456,normal,3,otu
0.558,0.442,normal,3,otu
0.482,0.518,cancer,3,otu
0.534,0.466,cancer,3,otu
0.528,0.472,normal,3,otu
0.692,0.308,cancer,3,otu
0.65,0.35,cancer,3,otu
0.452,0.548,normal,3,otu
0.536,0.464,cancer,3,otu
0.346,0.654,cancer,3,otu
0.477,0.523,cancer,3,otu
0.377,0.623,normal,3,otu
0.413,0.587,normal,3,otu
0.388,0.612,cancer,3,otu
0.488,0.512,cancer,3,otu
0.45,0.55,cancer,3,otu
0.483,0.517,normal,3,otu
0.484,0.516,normal,3,otu
0.448,0.552,cancer,3,otu
0.339,0.661,cancer,3,otu
0.432,0.568,normal,3,otu
0.355,0.645,normal,3,otu
0.491,0.509,normal,3,otu
0.514,0.486,cancer,3,otu
0.44,0.56,normal,3,otu
0.411,0.589,normal,3,otu
0.504,0.496,normal,3,otu
0.443,0.557,normal,3,otu
0.352,0.648,normal,3,otu
0.497,0.503,cancer,3,otu
0.46,0.54,cancer,3,otu
0.568,0.432,normal,3,otu
0.436,0.564,normal,3,otu
0.466,0.534,normal,3,otu
0.37,0.63,normal,3,otu
0.357,0.643,normal,3,otu
0.499,0.501,cancer,3,otu
0.523,0.477,cancer,3,otu
0.452,0.548,normal,3,otu
0.395,0.605,cancer,3,otu
0.345,0.655,normal,3,otu
0.463,0.537,normal,3,otu
0.551,0.449,cancer,3,otu
0.474,0.526,normal,3,otu
0.413,0.587,cancer,3,otu
0.259,0.741,normal,3,otu
0.285,0.715,cancer,3,otu
0.526,0.474,cancer,3,otu
0.485,0.515,normal,30,otu
0.2,0.8,normal,30,otu
0.558,0.442,normal,30,otu
0.435,0.565,cancer,30,otu
0.566,0.434,cancer,30,otu
0.446,0.554,normal,30,otu
0.521,0.479,normal,30,otu
0.439,0.561,normal,30,otu
0.472,0.528,normal,30,otu
0.427,0.573,normal,30,otu
0.295,0.705,normal,30,otu
0.327,0.673,normal,30,otu
0.382,0.618,normal,30,otu
0.519,0.481,normal,30,otu
0.433,0.567,normal,30,otu
0.508,0.492,normal,30,otu
0.462,0.538,normal,30,otu
0.471,0.529,normal,30,otu
0.489,0.511,cancer,30,otu
0.379,0.621,cancer,30,otu
0.45,0.55,cancer,30,otu
0.535,0.465,cancer,30,otu
0.374,0.626,cancer,30,otu
0.448,0.552,normal,30,otu
0.279,0.721,normal,30,otu
0.334,0.666,normal,30,otu
0.627,0.373,cancer,30,otu
0.475,0.525,normal,30,otu
0.353,0.647,cancer,30,otu
0.369,0.631,normal,30,otu
0.377,0.623,cancer,30,otu
0.398,0.602,normal,30,otu
0.637,0.363,cancer,30,otu
0.366,0.634,normal,30,otu
0.627,0.373,cancer,30,otu
0.568,0.432,cancer,30,otu
0.394,0.606,cancer,30,otu
0.508,0.492,cancer,30,otu
0.335,0.665,normal,30,otu
0.409,0.591,cancer,30,otu
0.4,0.6,cancer,30,otu
0.268,0.732,cancer,30,otu
0.395,0.605,cancer,30,otu
0.394,0.606,normal,30,otu
0.456,0.544,cancer,30,otu
0.652,0.348,cancer,30,otu
0.461,0.539,normal,30,otu
0.42,0.58,cancer,30,otu
0.44,0.56,cancer,30,otu
0.793,0.207,cancer,30,otu
0.485,0.515,cancer,30,otu
0.398,0.602,cancer,30,otu
0.404,0.596,cancer,30,otu
0.494,0.506,normal,30,otu
0.484,0.516,normal,30,otu
0.508,0.492,normal,30,otu
0.467,0.533,cancer,30,otu
0.65,0.35,cancer,30,otu
0.304,0.696,normal,30,otu
0.33,0.67,cancer,30,otu
0.439,0.561,normal,30,otu
0.39,0.61,normal,30,otu
0.316,0.684,cancer,30,otu
0.56,0.44,cancer,30,otu
0.498,0.502,cancer,30,otu
0.507,0.493,normal,30,otu
0.281,0.719,cancer,30,otu
0.696,0.304,cancer,30,otu
0.376,0.624,normal,30,otu
0.597,0.403,normal,30,otu
0.338,0.662,normal,30,otu
0.325,0.675,normal,30,otu
0.416,0.584,normal,30,otu
0.334,0.666,normal,30,otu
0.65,0.35,cancer,30,otu
0.478,0.522,normal,30,otu
0.401,0.599,cancer,30,otu
0.479,0.521,normal,30,otu
0.527,0.473,normal,30,otu
0.375,0.625,cancer,30,otu
0.507,0.493,cancer,30,otu
0.333,0.667,normal,30,otu
0.592,0.408,cancer,30,otu
0.399,0.601,normal,30,otu
0.439,0.561,normal,30,otu
0.543,0.457,normal,30,otu
0.634,0.366,cancer,30,otu
0.64,0.36,cancer,30,otu
0.531,0.469,cancer,30,otu
0.324,0.676,normal,30,otu
0.415,0.585,cancer,30,otu
0.247,0.753,normal,30,otu
0.345,0.655,normal,30,otu
0.579,0.421,cancer,30,otu
0.385,0.615,normal,30,otu
0.439,0.561,normal,30,otu
0.422,0.578,normal,30,otu
0.4,0.6,normal,31,otu
0.604,0.396,cancer,31,otu
0.455,0.545,normal,31,otu
0.499,0.501,normal,31,otu
0.557,0.443,normal,31,otu
0.269,0.731,normal,31,otu
0.486,0.514,normal,31,otu
0.289,0.711,normal,31,otu
0.548,0.452,normal,31,otu
0.351,0.649,normal,31,otu
0.396,0.604,normal,31,otu
0.478,0.522,normal,31,otu
0.406,0.594,normal,31,otu
0.57,0.43,normal,31,otu
0.378,0.622,normal,31,otu
0.366,0.634,normal,31,otu
0.561,0.439,normal,31,otu
0.503,0.497,normal,31,otu
0.524,0.476,normal,31,otu
0.483,0.517,normal,31,otu
0.487,0.513,cancer,31,otu
0.609,0.391,cancer,31,otu
0.522,0.478,cancer,31,otu
0.487,0.513,cancer,31,otu
0.396,0.604,normal,31,otu
0.502,0.498,normal,31,otu
0.546,0.454,cancer,31,otu
0.439,0.561,normal,31,otu
0.388,0.612,cancer,31,otu
0.417,0.583,cancer,31,otu
0.652,0.348,cancer,31,otu
0.449,0.551,normal,31,otu
0.493,0.507,cancer,31,otu
0.644,0.356,cancer,31,otu
0.516,0.484,cancer,31,otu
0.397,0.603,cancer,31,otu
0.557,0.443,cancer,31,otu
0.469,0.531,cancer,31,otu
0.633,0.367,cancer,31,otu
0.452,0.548,normal,31,otu
0.355,0.645,normal,31,otu
0.531,0.469,cancer,31,otu
0.718,0.282,cancer,31,otu
0.327,0.673,cancer,31,otu
0.426,0.574,cancer,31,otu
0.68,0.32,cancer,31,otu
0.58,0.42,cancer,31,otu
0.513,0.487,cancer,31,otu
0.478,0.522,cancer,31,otu
0.613,0.387,cancer,31,otu
0.718,0.282,cancer,31,otu
0.549,0.451,normal,31,otu
0.588,0.412,normal,31,otu
0.467,0.533,cancer,31,otu
0.347,0.653,normal,31,otu
0.468,0.532,cancer,31,otu
0.539,0.461,cancer,31,otu
0.431,0.569,cancer,31,otu
0.411,0.589,normal,31,otu
0.418,0.582,cancer,31,otu
0.707,0.293,cancer,31,otu
0.522,0.478,cancer,31,otu
0.321,0.679,normal,31,otu
0.442,0.558,normal,31,otu
0.384,0.616,cancer,31,otu
0.422,0.578,normal,31,otu
0.605,0.395,cancer,31,otu
0.423,0.577,cancer,31,otu
0.545,0.455,normal,31,otu
0.54,0.46,normal,31,otu
0.266,0.734,cancer,31,otu
0.411,0.589,normal,31,otu
0.422,0.578,normal,31,otu
0.475,0.525,normal,31,otu
0.43,0.57,normal,31,otu
0.502,0.498,normal,31,otu
0.476,0.524,normal,31,otu
0.407,0.593,cancer,31,otu
0.428,0.572,normal,31,otu
0.469,0.531,cancer,31,otu
0.384,0.616,normal,31,otu
0.326,0.674,cancer,31,otu
0.392,0.608,normal,31,otu
0.492,0.508,normal,31,otu
0.394,0.606,cancer,31,otu
0.723,0.277,cancer,31,otu
0.494,0.506,normal,31,otu
0.45,0.55,normal,31,otu
0.443,0.557,normal,31,otu
0.462,0.538,normal,31,otu
0.428,0.572,cancer,31,otu
0.481,0.519,cancer,31,otu
0.485,0.515,cancer,31,otu
0.413,0.587,normal,31,otu
0.491,0.509,normal,31,otu
0.471,0.529,normal,31,otu
0.453,0.547,normal,31,otu
0.346,0.654,normal,32,otu
0.454,0.546,normal,32,otu
0.555,0.445,normal,32,otu
0.477,0.523,normal,32,otu
0.247,0.753,normal,32,otu
0.66,0.34,normal,32,otu
0.31,0.69,cancer,32,otu
0.416,0.584,normal,32,otu
0.491,0.509,normal,32,otu
0.368,0.632,normal,32,otu
0.444,0.556,normal,32,otu
0.568,0.432,normal,32,otu
0.464,0.536,normal,32,otu
0.368,0.632,normal,32,otu
0.416,0.584,cancer,32,otu
0.46,0.54,normal,32,otu
0.545,0.455,cancer,32,otu
0.607,0.393,cancer,32,otu
0.458,0.542,cancer,32,otu
0.605,0.395,cancer,32,otu
0.567,0.433,normal,32,otu
0.368,0.632,normal,32,otu
0.557,0.443,cancer,32,otu
0.482,0.518,normal,32,otu
0.441,0.559,cancer,32,otu
0.533,0.467,cancer,32,otu
0.525,0.475,normal,32,otu
0.619,0.381,cancer,32,otu
0.675,0.325,cancer,32,otu
0.447,0.553,cancer,32,otu
0.466,0.534,cancer,32,otu
0.612,0.388,cancer,32,otu
0.607,0.393,cancer,32,otu
0.601,0.399,cancer,32,otu
0.426,0.574,cancer,32,otu
0.553,0.447,cancer,32,otu
0.548,0.452,normal,32,otu
0.435,0.565,cancer,32,otu
0.699,0.301,cancer,32,otu
0.484,0.516,cancer,32,otu
0.482,0.518,cancer,32,otu
0.485,0.515,normal,32,otu
0.541,0.459,normal,32,otu
0.608,0.392,cancer,32,otu
0.337,0.663,normal,32,otu
0.538,0.462,cancer,32,otu
0.552,0.448,cancer,32,otu
0.416,0.584,cancer,32,otu
0.461,0.539,cancer,32,otu
0.473,0.527,normal,32,otu
0.41,0.59,cancer,32,otu
0.559,0.441,cancer,32,otu
0.287,0.713,normal,32,otu
0.373,0.627,normal,32,otu
0.542,0.458,cancer,32,otu
0.441,0.559,normal,32,otu
0.443,0.557,cancer,32,otu
0.638,0.362,cancer,32,otu
0.43,0.57,normal,32,otu
0.455,0.545,normal,32,otu
0.692,0.308,cancer,32,otu
0.539,0.461,normal,32,otu
0.449,0.551,normal,32,otu
0.426,0.574,normal,32,otu
0.407,0.593,normal,32,otu
0.412,0.588,normal,32,otu
0.494,0.506,cancer,32,otu
0.442,0.558,normal,32,otu
0.776,0.224,cancer,32,otu
0.468,0.532,normal,32,otu
0.629,0.371,cancer,32,otu
0.385,0.615,cancer,32,otu
0.298,0.702,normal,32,otu
0.491,0.509,cancer,32,otu
0.517,0.483,normal,32,otu
0.701,0.299,cancer,32,otu
0.396,0.604,normal,32,otu
0.459,0.541,normal,32,otu
0.356,0.644,cancer,32,otu
0.78,0.22,cancer,32,otu
0.485,0.515,normal,32,otu
0.377,0.623,normal,32,otu
0.402,0.598,normal,32,otu
0.6,0.4,cancer,32,otu
0.366,0.634,normal,32,otu
0.664,0.336,cancer,32,otu
0.383,0.617,normal,32,otu
0.393,0.607,normal,32,otu
0.4,0.6,cancer,32,otu
0.383,0.617,normal,32,otu
0.451,0.549,normal,32,otu
0.381,0.619,normal,32,otu
0.433,0.567,normal,32,otu
0.587,0.413,normal,32,otu
0.49,0.51,normal,32,otu
0.495,0.505,cancer,32,otu
0.46,0.54,normal,32,otu
0.316,0.684,normal,33,otu
0.445,0.555,normal,33,otu
0.537,0.463,cancer,33,otu
0.268,0.732,normal,33,otu
0.39,0.61,normal,33,otu
0.24,0.76,normal,33,otu
0.413,0.587,normal,33,otu
0.358,0.642,normal,33,otu
0.42,0.58,normal,33,otu
0.456,0.544,normal,33,otu
0.349,0.651,normal,33,otu
0.36,0.64,cancer,33,otu
0.425,0.575,normal,33,otu
0.422,0.578,normal,33,otu
0.359,0.641,normal,33,otu
0.424,0.576,cancer,33,otu
0.407,0.593,normal,33,otu
0.493,0.507,normal,33,otu
0.404,0.596,cancer,33,otu
0.506,0.494,cancer,33,otu
0.534,0.466,cancer,33,otu
0.304,0.696,normal,33,otu
0.322,0.678,normal,33,otu
0.454,0.546,normal,33,otu
0.625,0.375,cancer,33,otu
0.444,0.556,cancer,33,otu
0.63,0.37,cancer,33,otu
0.45,0.55,cancer,33,otu
0.434,0.566,normal,33,otu
0.64,0.36,cancer,33,otu
0.526,0.474,cancer,33,otu
0.564,0.436,cancer,33,otu
0.462,0.538,cancer,33,otu
0.71,0.29,cancer,33,otu
0.39,0.61,cancer,33,otu
0.49,0.51,cancer,33,otu
0.681,0.319,cancer,33,otu
0.42,0.58,normal,33,otu
0.391,0.609,cancer,33,otu
0.514,0.486,cancer,33,otu
0.52,0.48,cancer,33,otu
0.607,0.393,cancer,33,otu
0.354,0.646,cancer,33,otu
0.502,0.498,cancer,33,otu
0.285,0.715,cancer,33,otu
0.503,0.497,cancer,33,otu
0.52,0.48,cancer,33,otu
0.464,0.536,normal,33,otu
0.348,0.652,cancer,33,otu
0.489,0.511,cancer,33,otu
0.569,0.431,cancer,33,otu
0.435,0.565,cancer,33,otu
0.477,0.523,cancer,33,otu
0.475,0.525,normal,33,otu
0.418,0.582,normal,33,otu
0.447,0.553,normal,33,otu
0.7,0.3,cancer,33,otu
0.382,0.618,normal,33,otu
0.636,0.364,cancer,33,otu
0.398,0.602,cancer,33,otu
0.219,0.781,cancer,33,otu
0.51,0.49,normal,33,otu
0.472,0.528,cancer,33,otu
0.42,0.58,normal,33,otu
0.38,0.62,normal,33,otu
0.473,0.527,normal,33,otu
0.477,0.523,normal,33,otu
0.697,0.303,cancer,33,otu
0.465,0.535,cancer,33,otu
0.471,0.529,cancer,33,otu
0.429,0.571,cancer,33,otu
0.342,0.658,cancer,33,otu
0.485,0.515,normal,33,otu
0.361,0.639,normal,33,otu
0.529,0.471,normal,33,otu
0.36,0.64,normal,33,otu
0.414,0.586,normal,33,otu
0.466,0.534,normal,33,otu
0.496,0.504,normal,33,otu
0.424,0.576,normal,33,otu
0.554,0.446,cancer,33,otu
0.443,0.557,normal,33,otu
0.447,0.553,cancer,33,otu
0.404,0.596,normal,33,otu
0.348,0.652,normal,33,otu
0.472,0.528,cancer,33,otu
0.393,0.607,normal,33,otu
0.305,0.695,normal,33,otu
0.341,0.659,normal,33,otu
0.261,0.739,normal,33,otu
0.312,0.688,normal,33,otu
0.538,0.462,normal,33,otu
0.426,0.574,normal,33,otu
0.325,0.675,normal,33,otu
0.386,0.614,normal,33,otu
0.422,0.578,normal,33,otu
0.422,0.578,normal,33,otu
0.262,0.738,normal,34,otu
0.499,0.501,normal,34,otu
0.398,0.602,normal,34,otu
0.246,0.754,normal,34,otu
0.356,0.644,cancer,34,otu
0.426,0.574,normal,34,otu
0.245,0.755,normal,34,otu
0.477,0.523,normal,34,otu
0.433,0.567,normal,34,otu
0.393,0.607,normal,34,otu
0.465,0.535,cancer,34,otu
0.404,0.596,normal,34,otu
0.491,0.509,normal,34,otu
0.389,0.611,normal,34,otu
0.503,0.497,normal,34,otu
0.511,0.489,normal,34,otu
0.484,0.516,normal,34,otu
0.444,0.556,normal,34,otu
0.506,0.494,cancer,34,otu
0.412,0.588,cancer,34,otu
0.547,0.453,cancer,34,otu
0.616,0.384,cancer,34,otu
0.565,0.435,cancer,34,otu
0.631,0.369,cancer,34,otu
0.411,0.589,normal,34,otu
0.36,0.64,normal,34,otu
0.291,0.709,normal,34,otu
0.422,0.578,normal,34,otu
0.359,0.641,cancer,34,otu
0.765,0.235,cancer,34,otu
0.486,0.514,cancer,34,otu
0.521,0.479,cancer,34,otu
0.477,0.523,cancer,34,otu
0.45,0.55,cancer,34,otu
0.722,0.278,cancer,34,otu
0.512,0.488,normal,34,otu
0.439,0.561,cancer,34,otu
0.389,0.611,cancer,34,otu
0.309,0.691,cancer,34,otu
0.343,0.657,cancer,34,otu
0.425,0.575,normal,34,otu
0.501,0.499,cancer,34,otu
0.612,0.388,cancer,34,otu
0.436,0.564,normal,34,otu
0.553,0.447,normal,34,otu
0.486,0.514,cancer,34,otu
0.732,0.268,cancer,34,otu
0.391,0.609,cancer,34,otu
0.489,0.511,cancer,34,otu
0.547,0.453,cancer,34,otu
0.487,0.513,cancer,34,otu
0.427,0.573,cancer,34,otu
0.347,0.653,cancer,34,otu
0.607,0.393,cancer,34,otu
0.447,0.553,cancer,34,otu
0.587,0.413,normal,34,otu
0.397,0.603,normal,34,otu
0.434,0.566,normal,34,otu
0.221,0.779,cancer,34,otu
0.497,0.503,cancer,34,otu
0.454,0.546,cancer,34,otu
0.501,0.499,normal,34,otu
0.667,0.333,cancer,34,otu
0.399,0.601,normal,34,otu
0.506,0.494,cancer,34,otu
0.549,0.451,cancer,34,otu
0.407,0.593,normal,34,otu
0.642,0.358,normal,34,otu
0.38,0.62,normal,34,otu
0.412,0.588,normal,34,otu
0.345,0.655,normal,34,otu
0.52,0.48,cancer,34,otu
0.483,0.517,normal,34,otu
0.339,0.661,normal,34,otu
0.489,0.511,normal,34,otu
0.51,0.49,normal,34,otu
0.333,0.667,normal,34,otu
0.438,0.562,normal,34,otu
0.689,0.311,cancer,34,otu
0.656,0.344,cancer,34,otu
0.395,0.605,cancer,34,otu
0.299,0.701,normal,34,otu
0.351,0.649,normal,34,otu
0.406,0.594,normal,34,otu
0.353,0.647,normal,34,otu
0.415,0.585,normal,34,otu
0.275,0.725,normal,34,otu
0.448,0.552,cancer,34,otu
0.501,0.499,cancer,34,otu
0.368,0.632,normal,34,otu
0.38,0.62,normal,34,otu
0.59,0.41,cancer,34,otu
0.344,0.656,normal,34,otu
0.413,0.587,normal,34,otu
0.53,0.47,normal,34,otu
0.245,0.755,cancer,34,otu
0.413,0.587,normal,34,otu
0.258,0.742,normal,35,otu
0.218,0.782,normal,35,otu
0.446,0.554,normal,35,otu
0.43,0.57,normal,35,otu
0.596,0.404,normal,35,otu
0.251,0.749,normal,35,otu
0.482,0.518,normal,35,otu
0.453,0.547,normal,35,otu
0.284,0.716,normal,35,otu
0.507,0.493,normal,35,otu
0.57,0.43,normal,35,otu
0.456,0.544,normal,35,otu
0.359,0.641,normal,35,otu
0.415,0.585,normal,35,otu
0.418,0.582,normal,35,otu
0.423,0.577,normal,35,otu
0.488,0.512,normal,35,otu
0.329,0.671,normal,35,otu
0.446,0.554,normal,35,otu
0.576,0.424,cancer,35,otu
0.561,0.439,normal,35,otu
0.656,0.344,cancer,35,otu
0.623,0.377,cancer,35,otu
0.585,0.415,cancer,35,otu
0.426,0.574,normal,35,otu
0.41,0.59,cancer,35,otu
0.417,0.583,cancer,35,otu
0.497,0.503,normal,35,otu
0.54,0.46,cancer,35,otu
0.453,0.547,cancer,35,otu
0.648,0.352,cancer,35,otu
0.381,0.619,cancer,35,otu
0.371,0.629,cancer,35,otu
0.466,0.534,normal,35,otu
0.585,0.415,cancer,35,otu
0.725,0.275,cancer,35,otu
0.575,0.425,cancer,35,otu
0.67,0.33,cancer,35,otu
0.561,0.439,cancer,35,otu
0.585,0.415,normal,35,otu
0.516,0.484,cancer,35,otu
0.625,0.375,cancer,35,otu
0.564,0.436,normal,35,otu
0.781,0.219,cancer,35,otu
0.433,0.567,cancer,35,otu
0.454,0.546,cancer,35,otu
0.42,0.58,cancer,35,otu
0.644,0.356,cancer,35,otu
0.503,0.497,cancer,35,otu
0.432,0.568,normal,35,otu
0.405,0.595,normal,35,otu
0.563,0.437,cancer,35,otu
0.59,0.41,cancer,35,otu
0.194,0.806,cancer,35,otu
0.52,0.48,cancer,35,otu
0.467,0.533,cancer,35,otu
0.391,0.609,normal,35,otu
0.636,0.364,cancer,35,otu
0.4,0.6,normal,35,otu
0.428,0.572,normal,35,otu
0.299,0.701,cancer,35,otu
0.511,0.489,normal,35,otu
0.546,0.454,cancer,35,otu
0.519,0.481,normal,35,otu
0.582,0.418,normal,35,otu
0.457,0.543,normal,35,otu
0.434,0.566,normal,35,otu
0.439,0.561,normal,35,otu
0.687,0.313,cancer,35,otu
0.426,0.574,normal,35,otu
0.586,0.414,cancer,35,otu
0.434,0.566,normal,35,otu
0.366,0.634,cancer,35,otu
0.47,0.53,cancer,35,otu
0.355,0.645,normal,35,otu
0.517,0.483,normal,35,otu
0.479,0.521,cancer,35,otu
0.423,0.577,normal,35,otu
0.377,0.623,normal,35,otu
0.478,0.522,normal,35,otu
0.372,0.628,cancer,35,otu
0.369,0.631,normal,35,otu
0.409,0.591,cancer,35,otu
0.364,0.636,normal,35,otu
0.411,0.589,cancer,35,otu
0.412,0.588,normal,35,otu
0.413,0.587,normal,35,otu
0.415,0.585,cancer,35,otu
0.656,0.344,cancer,35,otu
0.453,0.547,normal,35,otu
0.476,0.524,normal,35,otu
0.48,0.52,normal,35,otu
0.459,0.541,cancer,35,otu
0.544,0.456,cancer,35,otu
0.342,0.658,cancer,35,otu
0.461,0.539,normal,35,otu
0.39,0.61,normal,35,otu
0.304,0.696,normal,36,otu
0.313,0.687,normal,36,otu
0.409,0.591,normal,36,otu
0.622,0.378,cancer,36,otu
0.377,0.623,cancer,36,otu
0.492,0.508,cancer,36,otu
0.521,0.479,normal,36,otu
0.435,0.565,normal,36,otu
0.36,0.64,normal,36,otu
0.559,0.441,normal,36,otu
0.578,0.422,normal,36,otu
0.417,0.583,normal,36,otu
0.483,0.517,normal,36,otu
0.527,0.473,normal,36,otu
0.464,0.536,normal,36,otu
0.389,0.611,normal,36,otu
0.303,0.697,normal,36,otu
0.405,0.595,normal,36,otu
0.536,0.464,cancer,36,otu
0.42,0.58,normal,36,otu
0.472,0.528,normal,36,otu
0.385,0.615,normal,36,otu
0.575,0.425,cancer,36,otu
0.377,0.623,normal,36,otu
0.458,0.542,normal,36,otu
0.376,0.624,cancer,36,otu
0.398,0.602,normal,36,otu
0.483,0.517,cancer,36,otu
0.686,0.314,cancer,36,otu
0.414,0.586,cancer,36,otu
0.674,0.326,cancer,36,otu
0.502,0.498,cancer,36,otu
0.659,0.341,cancer,36,otu
0.513,0.487,cancer,36,otu
0.435,0.565,cancer,36,otu
0.462,0.538,cancer,36,otu
0.672,0.328,cancer,36,otu
0.351,0.649,normal,36,otu
0.441,0.559,cancer,36,otu
0.457,0.543,cancer,36,otu
0.577,0.423,cancer,36,otu
0.614,0.386,cancer,36,otu
0.358,0.642,cancer,36,otu
0.431,0.569,normal,36,otu
0.52,0.48,cancer,36,otu
0.621,0.379,cancer,36,otu
0.417,0.583,normal,36,otu
0.385,0.615,cancer,36,otu
0.577,0.423,cancer,36,otu
0.653,0.347,cancer,36,otu
