cancer,normal,actual,seed,level
0.433,0.567,normal,11,order
0.363,0.637,normal,11,order
0.385,0.615,normal,11,order
0.361,0.639,normal,11,order
0.307,0.693,cancer,11,order
0.279,0.721,normal,11,order
0.683,0.317,cancer,11,order
0.624,0.376,cancer,11,order
0.508,0.492,normal,11,order
0.643,0.357,normal,11,order
0.416,0.584,normal,11,order
0.547,0.453,normal,11,order
0.63,0.37,cancer,11,order
0.39,0.61,normal,11,order
0.518,0.482,normal,11,order
0.464,0.536,cancer,11,order
0.676,0.324,cancer,11,order
0.468,0.532,cancer,11,order
0.314,0.686,cancer,11,order
0.648,0.352,cancer,11,order
0.334,0.666,normal,11,order
0.555,0.445,cancer,11,order
0.667,0.333,cancer,11,order
0.753,0.247,cancer,11,order
0.382,0.618,normal,11,order
0.57,0.43,normal,11,order
0.253,0.747,cancer,11,order
0.449,0.551,normal,11,order
0.358,0.642,normal,11,order
0.433,0.567,normal,11,order
0.513,0.487,normal,11,order
0.378,0.622,normal,11,order
0.404,0.596,normal,11,order
0.548,0.452,cancer,11,order
0.536,0.464,cancer,11,order
0.472,0.528,normal,11,order
0.311,0.689,normal,11,order
0.644,0.356,normal,11,order
0.659,0.341,cancer,11,order
0.306,0.694,normal,11,order
0.613,0.387,normal,11,order
0.492,0.508,normal,11,order
0.577,0.423,cancer,11,order
0.35,0.65,normal,12,order
0.295,0.705,normal,12,order
0.447,0.553,normal,12,order
0.506,0.494,normal,12,order
0.425,0.575,normal,12,order
0.496,0.504,normal,12,order
0.509,0.491,cancer,12,order
0.55,0.45,normal,12,order
0.286,0.714,normal,12,order
0.315,0.685,normal,12,order
0.393,0.607,normal,12,order
0.459,0.541,normal,12,order
0.443,0.557,normal,12,order
0.515,0.485,cancer,12,order
0.655,0.345,cancer,12,order
0.322,0.678,normal,12,order
0.328,0.672,normal,12,order
0.647,0.353,cancer,12,order
0.251,0.749,normal,12,order
0.405,0.595,normal,12,order
0.433,0.567,normal,12,order
0.445,0.555,normal,12,order
0.453,0.547,cancer,12,order
0.594,0.406,cancer,12,order
0.4,0.6,normal,12,order
0.344,0.656,cancer,12,order
0.738,0.262,cancer,12,order
0.421,0.579,cancer,12,order
0.443,0.557,cancer,12,order
0.327,0.673,cancer,12,order
0.383,0.617,normal,12,order
0.483,0.517,cancer,12,order
0.374,0.626,cancer,12,order
0.41,0.59,normal,12,order
0.365,0.635,normal,12,order
0.394,0.606,cancer,12,order
0.5,0.5,cancer,12,order
0.439,0.561,cancer,12,order
0.313,0.687,cancer,12,order
0.238,0.762,normal,12,order
0.689,0.311,normal,12,order
0.377,0.623,cancer,12,order
0.34,0.66,cancer,12,order
0.403,0.597,cancer,12,order
0.529,0.471,cancer,12,order
0.531,0.469,cancer,12,order
0.551,0.449,cancer,12,order
0.37,0.63,normal,12,order
0.421,0.579,cancer,12,order
0.439,0.561,cancer,12,order
0.511,0.489,normal,12,order
0.77,0.23,normal,12,order
0.66,0.34,cancer,12,order
0.483,0.517,cancer,12,order
0.423,0.577,normal,12,order
0.435,0.565,cancer,12,order
0.315,0.685,cancer,12,order
0.317,0.683,normal,12,order
0.456,0.544,cancer,12,order
0.477,0.523,normal,12,order
0.425,0.575,cancer,12,order
0.421,0.579,cancer,12,order
0.443,0.557,normal,12,order
0.426,0.574,cancer,12,order
0.356,0.644,normal,12,order
0.411,0.589,cancer,12,order
0.643,0.357,cancer,12,order
0.293,0.707,cancer,12,order
0.444,0.556,cancer,12,order
0.606,0.394,cancer,12,order
0.537,0.463,normal,12,order
0.454,0.546,normal,12,order
0.606,0.394,cancer,12,order
0.691,0.309,normal,12,order
0.531,0.469,normal,12,order
0.363,0.637,normal,12,order
0.432,0.568,cancer,12,order
0.477,0.523,normal,12,order
0.309,0.691,cancer,12,order
0.438,0.562,normal,12,order
0.323,0.677,normal,12,order
0.762,0.238,cancer,12,order
0.298,0.702,normal,12,order
0.384,0.616,normal,12,order
0.283,0.717,normal,12,order
0.269,0.731,normal,12,order
0.546,0.454,normal,12,order
0.356,0.644,normal,12,order
0.483,0.517,cancer,12,order
0.564,0.436,normal,12,order
0.648,0.352,normal,12,order
0.265,0.735,normal,12,order
0.434,0.566,normal,12,order
0.329,0.671,normal,12,order
0.293,0.707,normal,12,order
0.456,0.544,cancer,12,order
0.449,0.551,cancer,12,order
0.337,0.663,normal,13,order
0.444,0.556,normal,13,order
0.22,0.78,normal,13,order
0.337,0.663,normal,13,order
0.46,0.54,cancer,13,order
0.505,0.495,normal,13,order
0.471,0.529,normal,13,order
0.674,0.326,normal,13,order
0.483,0.517,normal,13,order
0.629,0.371,normal,13,order
0.38,0.62,normal,13,order
0.602,0.398,cancer,13,order
0.493,0.507,normal,13,order
0.459,0.541,normal,13,order
0.498,0.502,normal,13,order
0.331,0.669,normal,13,order
0.385,0.615,cancer,13,order
0.523,0.477,cancer,13,order
0.303,0.697,normal,13,order
0.404,0.596,normal,13,order
0.342,0.658,cancer,13,order
0.512,0.488,cancer,13,order
0.544,0.456,cancer,13,order
0.597,0.403,cancer,13,order
0.34,0.66,cancer,13,order
0.285,0.715,normal,13,order
0.612,0.388,cancer,13,order
0.343,0.657,normal,13,order
0.301,0.699,normal,13,order
0.739,0.261,cancer,13,order
0.544,0.456,cancer,13,order
0.429,0.571,cancer,13,order
0.253,0.747,normal,13,order
0.421,0.579,cancer,13,order
0.323,0.677,cancer,13,order
0.315,0.685,cancer,13,order
0.374,0.626,normal,13,order
0.763,0.237,cancer,13,order
0.517,0.483,cancer,13,order
0.424,0.576,cancer,13,order
0.313,0.687,cancer,13,order
0.485,0.515,normal,13,order
0.396,0.604,cancer,13,order
0.569,0.431,normal,13,order
0.724,0.276,cancer,13,order
0.485,0.515,cancer,13,order
0.609,0.391,cancer,13,order
0.63,0.37,cancer,13,order
0.543,0.457,normal,13,order
0.4,0.6,cancer,13,order
0.775,0.225,cancer,13,order
0.315,0.685,normal,13,order
0.556,0.444,normal,13,order
0.316,0.684,cancer,13,order
0.367,0.633,cancer,13,order
0.401,0.599,cancer,13,order
0.685,0.315,cancer,13,order
0.534,0.466,normal,13,order
0.465,0.535,normal,13,order
0.282,0.718,cancer,13,order
0.423,0.577,normal,13,order
0.269,0.731,cancer,13,order
0.311,0.689,normal,13,order
0.506,0.494,normal,13,order
0.435,0.565,cancer,13,order
0.638,0.362,cancer,13,order
0.584,0.416,cancer,13,order
0.388,0.612,normal,13,order
0.357,0.643,normal,13,order
0.485,0.515,cancer,13,order
0.29,0.71,normal,13,order
0.54,0.46,cancer,13,order
0.731,0.269,cancer,13,order
0.344,0.656,normal,13,order
0.167,0.833,normal,13,order
0.604,0.396,cancer,13,order
0.541,0.459,normal,13,order
0.308,0.692,normal,13,order
0.41,0.59,normal,13,order
0.499,0.501,cancer,13,order
0.4,0.6,cancer,13,order
0.498,0.502,cancer,13,order
0.309,0.691,normal,13,order
0.411,0.589,normal,13,order
0.659,0.341,normal,13,order
0.646,0.354,cancer,13,order
0.477,0.523,cancer,13,order
0.518,0.482,normal,13,order
0.445,0.555,normal,13,order
0.602,0.398,normal,13,order
0.417,0.583,normal,13,order
0.503,0.497,normal,13,order
0.417,0.583,normal,13,order
0.388,0.612,normal,13,order
0.471,0.529,normal,13,order
0.54,0.46,normal,13,order
0.728,0.272,normal,13,order
0.422,0.578,normal,14,order
0.283,0.717,normal,14,order
0.496,0.504,normal,14,order
0.473,0.527,normal,14,order
0.256,0.744,normal,14,order
0.419,0.581,normal,14,order
0.655,0.345,normal,14,order
0.292,0.708,normal,14,order
0.45,0.55,normal,14,order
0.404,0.596,normal,14,order
0.506,0.494,normal,14,order
0.571,0.429,normal,14,order
0.314,0.686,normal,14,order
0.429,0.571,normal,14,order
0.502,0.498,normal,14,order
0.371,0.629,normal,14,order
0.605,0.395,cancer,14,order
0.523,0.477,normal,14,order
0.591,0.409,cancer,14,order
0.233,0.767,normal,14,order
0.556,0.444,normal,14,order
0.428,0.572,normal,14,order
0.468,0.532,cancer,14,order
0.368,0.632,normal,14,order
0.394,0.606,normal,14,order
0.319,0.681,cancer,14,order
0.434,0.566,cancer,14,order
0.739,0.261,cancer,14,order
0.636,0.364,cancer,14,order
0.256,0.744,normal,14,order
0.627,0.373,cancer,14,order
0.698,0.302,cancer,14,order
0.332,0.668,normal,14,order
0.474,0.526,cancer,14,order
0.455,0.545,cancer,14,order
0.385,0.615,normal,14,order
0.455,0.545,normal,14,order
0.433,0.567,cancer,14,order
0.628,0.372,cancer,14,order
0.537,0.463,cancer,14,order
0.483,0.517,cancer,14,order
0.641,0.359,cancer,14,order
0.48,0.52,cancer,14,order
0.397,0.603,cancer,14,order
0.369,0.631,normal,14,order
0.442,0.558,cancer,14,order
0.584,0.416,cancer,14,order
0.542,0.458,cancer,14,order
0.702,0.298,cancer,14,order
0.265,0.735,normal,14,order
0.486,0.514,cancer,14,order
0.471,0.529,normal,14,order
0.482,0.518,normal,14,order
0.49,0.51,cancer,14,order
0.449,0.551,normal,14,order
0.463,0.537,cancer,14,order
0.499,0.501,cancer,14,order
0.598,0.402,normal,14,order
0.294,0.706,normal,14,order
0.537,0.463,cancer,14,order
0.499,0.501,cancer,14,order
0.49,0.51,cancer,14,order
0.767,0.233,cancer,14,order
0.485,0.515,cancer,14,order
0.405,0.595,cancer,14,order
0.328,0.672,normal,14,order
0.349,0.651,normal,14,order
0.28,0.72,cancer,14,order
0.264,0.736,normal,14,order
0.329,0.671,normal,14,order
0.5,0.5,normal,14,order
0.595,0.405,normal,14,order
0.426,0.574,cancer,14,order
0.64,0.36,normal,14,order
0.306,0.694,normal,14,order
0.399,0.601,cancer,14,order
0.569,0.431,cancer,14,order
0.399,0.601,normal,14,order
0.751,0.249,cancer,14,order
0.294,0.706,cancer,14,order
0.195,0.805,normal,14,order
0.436,0.564,normal,14,order
0.788,0.212,cancer,14,order
0.552,0.448,normal,14,order
0.757,0.243,normal,14,order
0.424,0.576,cancer,14,order
0.37,0.63,cancer,14,order
0.375,0.625,normal,14,order
0.51,0.49,cancer,14,order
0.448,0.552,normal,14,order
0.573,0.427,normal,14,order
0.501,0.499,cancer,14,order
0.575,0.425,normal,14,order
0.362,0.638,normal,14,order
0.339,0.661,cancer,14,order
0.514,0.486,normal,14,order
0.462,0.538,cancer,14,order
0.506,0.494,normal,15,order
0.519,0.481,normal,15,order
0.263,0.737,normal,15,order
0.647,0.353,cancer,15,order
0.214,0.786,normal,15,order
0.486,0.514,normal,15,order
0.474,0.526,cancer,15,order
0.491,0.509,normal,15,order
0.293,0.707,normal,15,order
0.719,0.281,normal,15,order
0.304,0.696,cancer,15,order
0.446,0.554,normal,15,order
0.626,0.374,normal,15,order
0.489,0.511,normal,15,order
0.357,0.643,normal,15,order
0.574,0.426,cancer,15,order
0.479,0.521,cancer,15,order
0.274,0.726,normal,15,order
0.297,0.703,normal,15,order
0.527,0.473,cancer,15,order
0.633,0.367,cancer,15,order
0.376,0.624,normal,15,order
0.413,0.587,cancer,15,order
0.357,0.643,normal,15,order
0.707,0.293,cancer,15,order
0.436,0.564,normal,15,order
0.552,0.448,cancer,15,order
0.364,0.636,cancer,15,order
0.345,0.655,cancer,15,order
0.684,0.316,cancer,15,order
0.431,0.569,cancer,15,order
0.524,0.476,cancer,15,order
0.507,0.493,cancer,15,order
0.649,0.351,cancer,15,order
0.577,0.423,cancer,15,order
0.384,0.616,cancer,15,order
0.523,0.477,cancer,15,order
0.435,0.565,normal,15,order
0.448,0.552,cancer,15,order
0.656,0.344,cancer,15,order
0.306,0.694,normal,15,order
0.51,0.49,cancer,15,order
0.532,0.468,cancer,15,order
0.541,0.459,cancer,15,order
0.709,0.291,cancer,15,order
0.481,0.519,cancer,15,order
0.749,0.251,cancer,15,order
0.514,0.486,cancer,15,order
0.48,0.52,cancer,15,order
0.541,0.459,cancer,15,order
0.453,0.547,normal,15,order
0.444,0.556,normal,15,order
0.441,0.559,normal,15,order
0.415,0.585,normal,15,order
0.431,0.569,normal,15,order
0.599,0.401,cancer,15,order
0.331,0.669,cancer,15,order
0.607,0.393,cancer,15,order
0.421,0.579,normal,15,order
0.239,0.761,normal,15,order
0.641,0.359,cancer,15,order
0.455,0.545,normal,15,order
0.554,0.446,normal,15,order
0.379,0.621,normal,15,order
0.475,0.525,normal,15,order
0.48,0.52,cancer,15,order
0.652,0.348,normal,15,order
0.353,0.647,normal,15,order
0.453,0.547,cancer,15,order
0.489,0.511,normal,15,order
0.322,0.678,normal,15,order
0.315,0.685,normal,15,order
0.493,0.507,cancer,15,order
0.555,0.445,cancer,15,order
0.412,0.588,normal,15,order
0.492,0.508,cancer,15,order
0.525,0.475,normal,15,order
0.292,0.708,cancer,15,order
0.294,0.706,normal,15,order
0.689,0.311,cancer,15,order
0.521,0.479,cancer,15,order
0.354,0.646,normal,15,order
0.437,0.563,normal,15,order
0.493,0.507,normal,15,order
0.473,0.527,normal,15,order
0.663,0.337,normal,15,order
0.539,0.461,cancer,15,order
0.373,0.627,normal,15,order
0.387,0.613,normal,15,order
0.362,0.638,normal,15,order
0.287,0.713,normal,15,order
0.405,0.595,normal,15,order
0.431,0.569,normal,15,order
0.629,0.371,normal,15,order
0.383,0.617,normal,15,order
0.332,0.668,cancer,15,order
0.463,0.537,normal,15,order
0.41,0.59,normal,16,order
0.396,0.604,cancer,16,order
0.343,0.657,normal,16,order
0.357,0.643,normal,16,order
0.404,0.596,normal,16,order
0.41,0.59,normal,16,order
0.489,0.511,normal,16,order
0.516,0.484,normal,16,order
0.297,0.703,normal,16,order
0.269,0.731,cancer,16,order
0.449,0.551,normal,16,order
0.333,0.667,normal,16,order
0.383,0.617,normal,16,order
0.485,0.515,cancer,16,order
0.292,0.708,normal,16,order
0.346,0.654,normal,16,order
0.42,0.58,cancer,16,order
0.3,0.7,normal,16,order
0.456,0.544,normal,16,order
0.442,0.558,normal,16,order
0.327,0.673,cancer,16,order
0.312,0.688,normal,16,order
0.677,0.323,cancer,16,order
0.357,0.643,normal,16,order
0.463,0.537,cancer,16,order
0.431,0.569,cancer,16,order
0.377,0.623,cancer,16,order
0.46,0.54,cancer,16,order
0.639,0.361,cancer,16,order
0.557,0.443,cancer,16,order
0.66,0.34,cancer,16,order
0.51,0.49,cancer,16,order
0.369,0.631,cancer,16,order
0.501,0.499,cancer,16,order
0.716,0.284,cancer,16,order
0.411,0.589,cancer,16,order
0.44,0.56,cancer,16,order
0.446,0.554,cancer,16,order
0.591,0.409,normal,16,order
0.478,0.522,cancer,16,order
0.575,0.425,cancer,16,order
0.553,0.447,normal,16,order
0.626,0.374,normal,16,order
0.545,0.455,cancer,16,order
0.509,0.491,cancer,16,order
0.705,0.295,normal,16,order
0.41,0.59,cancer,16,order
0.45,0.55,normal,16,order
0.468,0.532,cancer,16,order
0.642,0.358,cancer,16,order
0.622,0.378,cancer,16,order
0.435,0.565,normal,16,order
0.272,0.728,cancer,16,order
0.352,0.648,normal,16,order
0.44,0.56,normal,16,order
0.477,0.523,normal,16,order
0.358,0.642,normal,16,order
0.423,0.577,normal,16,order
0.285,0.715,cancer,16,order
0.408,0.592,normal,16,order
0.414,0.586,cancer,16,order
0.502,0.498,normal,16,order
0.684,0.316,cancer,16,order
0.485,0.515,normal,16,order
0.636,0.364,cancer,16,order
0.577,0.423,normal,16,order
0.583,0.417,normal,16,order
0.348,0.652,normal,16,order
0.327,0.673,normal,16,order
0.444,0.556,normal,16,order
0.426,0.574,cancer,16,order
0.561,0.439,cancer,16,order
0.699,0.301,cancer,16,order
0.319,0.681,normal,16,order
0.513,0.487,cancer,16,order
0.622,0.378,cancer,16,order
0.43,0.57,normal,16,order
0.366,0.634,normal,16,order
0.456,0.544,cancer,16,order
0.416,0.584,cancer,16,order
0.267,0.733,normal,16,order
0.389,0.611,normal,16,order
0.556,0.444,cancer,16,order
0.402,0.598,normal,16,order
0.578,0.422,normal,16,order
0.456,0.544,normal,16,order
0.361,0.639,normal,16,order
0.523,0.477,cancer,16,order
0.438,0.562,cancer,16,order
0.485,0.515,cancer,16,order
0.422,0.578,normal,16,order
0.24,0.76,normal,16,order
0.44,0.56,normal,16,order
0.671,0.329,normal,16,order
0.432,0.568,normal,16,order
0.492,0.508,cancer,16,order
0.699,0.301,normal,16,order
0.53,0.47,cancer,17,order
0.561,0.439,normal,17,order
0.505,0.495,normal,17,order
0.462,0.538,normal,17,order
0.387,0.613,normal,17,order
0.436,0.564,normal,17,order
0.705,0.295,normal,17,order
0.479,0.521,normal,17,order
0.461,0.539,normal,17,order
0.448,0.552,normal,17,order
0.557,0.443,normal,17,order
0.433,0.567,normal,17,order
0.366,0.634,normal,17,order
0.539,0.461,cancer,17,order
0.301,0.699,normal,17,order
0.285,0.715,cancer,17,order
0.699,0.301,cancer,17,order
0.39,0.61,cancer,17,order
0.594,0.406,cancer,17,order
0.289,0.711,normal,17,order
0.535,0.465,cancer,17,order
0.562,0.438,cancer,17,order
0.476,0.524,normal,17,order
0.634,0.366,cancer,17,order
0.448,0.552,normal,17,order
0.56,0.44,cancer,17,order
0.506,0.494,cancer,17,order
0.683,0.317,cancer,17,order
0.496,0.504,cancer,17,order
0.679,0.321,cancer,17,order
